Wavelength (nm),Absorbance (AU)
901.663021,0.712725
905.592173,0.712003
909.516909,0.713991
913.437229,0.712607
917.353134,0.713654
921.264622,0.712567
925.171696,0.712182
929.074353,0.712712
932.972595,0.709803
938.163382,0.707235
942.051321,0.705830
945.934844,0.703273
949.813951,0.703258
953.688643,0.701025
957.558919,0.702859
961.424779,0.702147
965.286223,0.702396
969.143252,0.705888
972.995866,0.708204
978.125814,0.711543
981.968124,0.712117
985.806019,0.715700
989.639497,0.717313
993.468560,0.719660
997.293207,0.718377
1001.113439,0.716478
1004.929255,0.716655
1008.740655,0.714807
1012.547640,0.714412
1016.350208,0.712932
1021.413431,0.710796
1025.205697,0.709212
1028.993547,0.708431
1032.776981,0.706960
1036.556000,0.705501
1040.330603,0.703404
1044.100790,0.702298
1047.866561,0.702617
1051.627917,0.700826
1055.384857,0.699485
1060.387242,0.698030
1064.133879,0.697347
1067.876100,0.696101
1071.613906,0.695868
1075.347296,0.695396
1079.076270,0.694773
1082.800829,0.694619
1086.520972,0.694845
1090.236699,0.694816
1093.948010,0.694069
1097.654906,0.694040
1102.590565,0.694009
1106.287158,0.694177
1109.979334,0.695200
1113.667096,0.695422
1117.350441,0.695995
1121.029371,0.696036
1124.703885,0.697693
1128.373984,0.700129
1132.039667,0.703756
1135.700934,0.706141
1140.575755,0.712064
1144.226718,0.716725
1147.873267,0.721712
1151.515399,0.728224
1155.153116,0.737133
1158.786417,0.743279
1162.415303,0.750218
1166.039773,0.755690
1169.659827,0.760504
1173.275465,0.767128
1176.886688,0.774204
1181.694783,0.782803
1185.295703,0.787217
1188.892206,0.791307
1192.484295,0.794897
1196.071967,0.798418
1199.655224,0.800042
1203.234065,0.803047
1206.808491,0.805196
1210.378500,0.806085
1213.944094,0.804647
1218.691351,0.801652
1222.246642,0.798142
1225.797517,0.795497
1229.343977,0.794355
1232.886021,0.792993
1236.423649,0.790920
1239.956861,0.789702
1243.485658,0.787608
1247.010039,0.786728
1250.530005,0.786227
1254.045554,0.787457
1258.726085,0.788097
1262.231332,0.787618
1265.732163,0.787233
1269.228578,0.786251
1272.720577,0.784519
1276.208161,0.784239
1279.691329,0.784232
1283.170082,0.784181
1286.644418,0.783862
1290.114340,0.784142
1294.734032,0.783345
1298.193650,0.782956
1301.648852,0.781669
1305.099639,0.782222
1308.546010,0.782870
1311.987965,0.785879
1315.425504,0.788555
1318.858628,0.792914
1322.287336,0.795875
1325.711628,0.799974
1329.131505,0.803752
1333.684472,0.810992
1337.094045,0.818017
1340.499203,0.826221
1343.899945,0.835115
1347.296272,0.844849
1350.688183,0.857150
1354.075678,0.866609
1357.458757,0.876734
1360.837421,0.884535
1364.211669,0.891816
1367.581501,0.897540
1372.067742,0.904715
1375.427272,0.911833
1378.782385,0.919834
1382.133083,0.929554
1385.479365,0.940155
1388.821231,0.953730
1392.158682,0.969108
1395.491717,0.986770
1398.820337,1.008720
1402.144540,1.034035
1406.569943,1.073795
1409.883843,1.107325
1413.193328,1.139913
1416.498397,1.175055
1419.799051,1.207728
1423.095289,1.237339
1426.387111,1.260119
1429.674517,1.280202
1432.957508,1.299656
1436.236083,1.313723
1439.510242,1.324740
1443.868919,1.335846
1447.132775,1.343657
1450.392216,1.347825
1453.647240,1.352642
1456.897849,1.356645
1460.144043,1.363123
1463.385821,1.364081
1466.623183,1.365610
1469.856129,1.366183
1473.084660,1.364782
1477.382498,1.366767
1480.600726,1.368564
1483.814538,1.367940
1487.023934,1.367159
1490.228914,1.364833
1493.429479,1.364115
1496.625628,1.363985
1499.817361,1.359023
1503.004679,1.356090
1506.187581,1.353973
1509.366067,1.349126
1513.597180,1.347460
1516.765363,1.343454
1519.929131,1.339609
1523.088482,1.339618
1526.243418,1.337838
1529.393939,1.336675
1532.540044,1.335741
1535.681733,1.334267
1538.819006,1.334943
1541.951864,1.335872
1546.122138,1.333756
1549.244693,1.331428
1552.362831,1.332438
1555.476554,1.330219
1558.585862,1.330905
1561.690753,1.333163
1564.791230,1.332378
1567.887290,1.331290
1570.978935,1.331705
1574.066163,1.331253
1577.148977,1.330855
1581.252526,1.326165
1584.325036,1.324639
1587.393130,1.321569
1590.456809,1.315165
1593.516072,1.312803
1596.570919,1.309929
1599.621351,1.308443
1602.667367,1.299648
1605.708967,1.292953
1608.746152,1.288460
1612.788862,1.283672
1615.815744,1.277564
1618.838209,1.274795
1621.856260,1.269423
1624.869894,1.265544
1627.879113,1.258764
1630.883915,1.253827
1633.884303,1.248191
1636.880274,1.239714
1639.871830,1.238818
1642.858971,1.237596
1646.834956,1.229819
1649.811793,1.220197
1652.784214,1.211959
1655.752220,1.205239
1658.715810,1.191615
1661.674984,1.182119
1664.629742,1.161289
1667.580085,1.134415
1670.526013,1.103505
1673.467524,1.078530
1677.382671,1.048366
1680.313879,1.027636
1683.240672,1.018213
1686.163049,1.021064
1689.081010,1.020768
1691.994556,1.030435
1694.903686,1.038884
1697.808400,1.062834
1700.708699,1.068333
