Wavelength (nm),Reflectance (AU)
901.663021,0.151388
905.592173,0.151110
909.516909,0.149533
913.437229,0.149997
917.353134,0.149841
921.264622,0.147934
925.171696,0.149830
929.074353,0.149387
932.972595,0.149177
938.163382,0.150645
942.051321,0.151266
945.934844,0.151137
949.813951,0.152524
953.688643,0.152770
957.558919,0.152581
961.424779,0.153231
965.286223,0.153313
969.143252,0.153227
972.995866,0.152123
978.125814,0.151623
981.968124,0.150822
985.806019,0.150510
989.639497,0.149400
993.468560,0.149051
997.293207,0.149168
1001.113439,0.149495
1004.929255,0.149825
1008.740655,0.150401
1012.547640,0.150586
1016.350208,0.150725
1021.413431,0.151745
1025.205697,0.152438
1028.993547,0.152684
1032.776981,0.153401
1036.556000,0.153852
1040.330603,0.154020
1044.100790,0.154673
1047.866561,0.155234
1051.627917,0.155335
1055.384857,0.155456
1060.387242,0.156854
1064.133879,0.156761
1067.876100,0.156890
1071.613906,0.157000
1075.347296,0.157273
1079.076270,0.158040
1082.800829,0.157776
1086.520972,0.158128
1090.236699,0.158266
1093.948010,0.158503
1097.654906,0.158571
1102.590565,0.158511
1106.287158,0.158490
1109.979334,0.158531
1113.667096,0.158421
1117.350441,0.158518
1121.029371,0.157647
1124.703885,0.157564
1128.373984,0.156739
1132.039667,0.155469
1135.700934,0.154693
1140.575755,0.152892
1144.226718,0.151423
1147.873267,0.149511
1151.515399,0.147524
1155.153116,0.145141
1158.786417,0.143057
1162.415303,0.140866
1166.039773,0.139248
1169.659827,0.137908
1173.275465,0.135669
1176.886688,0.134209
1181.694783,0.132136
1185.295703,0.130452
1188.892206,0.129596
1192.484295,0.128530
1196.071967,0.127464
1199.655224,0.127079
1203.234065,0.126355
1206.808491,0.126136
1210.378500,0.126262
1213.944094,0.126242
1218.691351,0.126801
1222.246642,0.127745
1225.797517,0.128572
1229.343977,0.129209
1232.886021,0.129775
1236.423649,0.130303
1239.956861,0.130757
1243.485658,0.130798
1247.010039,0.130811
1250.530005,0.131071
1254.045554,0.131380
1258.726085,0.131568
1262.231332,0.131740
1265.732163,0.131734
1269.228578,0.131973
1272.720577,0.132262
1276.208161,0.132662
1279.691329,0.132825
1283.170082,0.132853
1286.644418,0.133112
1290.114340,0.133188
1294.734032,0.133424
1298.193650,0.133399
1301.648852,0.133254
1305.099639,0.133411
1308.546010,0.133061
1311.987965,0.132646
1315.425504,0.131730
1318.858628,0.131445
1322.287336,0.130481
1325.711628,0.129209
1329.131505,0.128020
1333.684472,0.125878
1337.094045,0.123963
1340.499203,0.122061
1343.899945,0.119882
1347.296272,0.117589
1350.688183,0.115076
1354.075678,0.112598
1357.458757,0.110512
1360.837421,0.108460
1364.211669,0.106898
1367.581501,0.105503
1372.067742,0.103144
1375.427272,0.102175
1378.782385,0.100845
1382.133083,0.098915
1385.479365,0.096960
1388.821231,0.094276
1392.158682,0.091011
1395.491717,0.087627
1398.820337,0.083314
1402.144540,0.078877
1406.569943,0.072397
1409.883843,0.067247
1413.193328,0.062167
1416.498397,0.057293
1419.799051,0.053121
1423.095289,0.049370
1426.387111,0.046241
1429.674517,0.043600
1432.957508,0.041447
1436.236083,0.039819
1439.510242,0.038587
1443.868919,0.037155
1447.132775,0.036449
1450.392216,0.036030
1453.647240,0.035548
1456.897849,0.035064
1460.144043,0.034685
1463.385821,0.034529
1466.623183,0.034102
1469.856129,0.034055
1473.084660,0.033986
1477.382498,0.034059
1480.600726,0.034244
1483.814538,0.034149
1487.023934,0.034379
1490.228914,0.034356
1493.429479,0.034947
1496.625628,0.035461
1499.817361,0.035609
1503.004679,0.035596
1506.187581,0.036244
1509.366067,0.036709
1513.597180,0.036854
1516.765363,0.037379
1519.929131,0.037470
1523.088482,0.037929
1526.243418,0.037943
1529.393939,0.038372
1532.540044,0.038482
1535.681733,0.038485
1538.819006,0.038452
1541.951864,0.038043
1546.122138,0.038817
1549.244693,0.038738
1552.362831,0.038514
1555.476554,0.038834
1558.585862,0.038775
1561.690753,0.038540
1564.791230,0.038294
1567.887290,0.038514
1570.978935,0.038671
1574.066163,0.038856
1577.148977,0.038425
1581.252526,0.039203
1584.325036,0.039177
1587.393130,0.039317
1590.456809,0.039657
1593.516072,0.040260
1596.570919,0.040440
1599.621351,0.041293
1602.667367,0.041601
1605.708967,0.042509
1608.746152,0.042394
1612.788862,0.043666
1615.815744,0.044044
1618.838209,0.044665
1621.856260,0.044782
1624.869894,0.045494
1627.879113,0.045918
1630.883915,0.046483
1633.884303,0.046934
1636.880274,0.047817
1639.871830,0.047978
1642.858971,0.048691
1646.834956,0.050113
1649.811793,0.050412
1652.784214,0.050992
1655.752220,0.051872
1658.715810,0.053706
1661.674984,0.055049
1664.629742,0.058831
1667.580085,0.062519
1670.526013,0.067229
1673.467524,0.072950
1677.382671,0.079720
1680.313879,0.086032
1683.240672,0.089428
1686.163049,0.092455
1689.081010,0.092152
1691.994556,0.092931
1694.903686,0.088426
1697.808400,0.088682
1700.708699,0.085495
