Wavelength (nm),Absorbance (AU)
901.663021,0.892422
905.592173,0.899448
909.516909,0.897241
913.437229,0.902450
917.353134,0.903090
921.264622,0.903882
925.171696,0.908337
929.074353,0.906629
932.972595,0.904536
938.163382,0.903050
942.051321,0.899848
945.934844,0.896339
949.813951,0.893945
953.688643,0.894195
957.558919,0.889914
961.424779,0.890807
965.286223,0.889971
969.143252,0.892021
972.995866,0.893177
978.125814,0.895365
981.968124,0.897930
985.806019,0.899261
989.639497,0.900545
993.468560,0.900725
997.293207,0.902179
1001.113439,0.900250
1004.929255,0.898443
1008.740655,0.896926
1012.547640,0.896499
1016.350208,0.894411
1021.413431,0.891127
1025.205697,0.889144
1028.993547,0.887090
1032.776981,0.887613
1036.556000,0.885273
1040.330603,0.881144
1044.100790,0.881806
1047.866561,0.880073
1051.627917,0.879123
1055.384857,0.876672
1060.387242,0.877846
1064.133879,0.875337
1067.876100,0.874707
1071.613906,0.872941
1075.347296,0.872910
1079.076270,0.872158
1082.800829,0.871124
1086.520972,0.870800
1090.236699,0.870843
1093.948010,0.869634
1097.654906,0.870053
1102.590565,0.870871
1106.287158,0.869926
1109.979334,0.870323
1113.667096,0.871502
1117.350441,0.872038
1121.029371,0.871534
1124.703885,0.873284
1128.373984,0.877469
1132.039667,0.879632
1135.700934,0.884093
1140.575755,0.888940
1144.226718,0.896055
1147.873267,0.902425
1151.515399,0.909517
1155.153116,0.919469
1158.786417,0.926511
1162.415303,0.933287
1166.039773,0.942528
1169.659827,0.947468
1173.275465,0.954643
1176.886688,0.961519
1181.694783,0.971185
1185.295703,0.976944
1188.892206,0.982903
1192.484295,0.986440
1196.071967,0.989209
1199.655224,0.992317
1203.234065,0.992593
1206.808491,0.994007
1210.378500,0.995325
1213.944094,0.994709
1218.691351,0.992906
1222.246642,0.991319
1225.797517,0.987880
1229.343977,0.984955
1232.886021,0.981000
1236.423649,0.979123
1239.956861,0.978411
1243.485658,0.976149
1247.010039,0.974576
1250.530005,0.974349
1254.045554,0.973024
1258.726085,0.973290
1262.231332,0.971380
1265.732163,0.969853
1269.228578,0.969120
1272.720577,0.966408
1276.208161,0.965561
1279.691329,0.964072
1283.170082,0.962669
1286.644418,0.962407
1290.114340,0.962928
1294.734032,0.960765
1298.193650,0.960313
1301.648852,0.960319
1305.099639,0.960077
1308.546010,0.960144
1311.987965,0.962828
1315.425504,0.964996
1318.858628,0.968183
1322.287336,0.972265
1325.711628,0.977736
1329.131505,0.984675
1333.684472,0.992690
1337.094045,1.001813
1340.499203,1.009833
1343.899945,1.018979
1347.296272,1.030852
1350.688183,1.042540
1354.075678,1.054771
1357.458757,1.066961
1360.837421,1.075368
1364.211669,1.085297
1367.581501,1.092692
1372.067742,1.101813
1375.427272,1.109112
1378.782385,1.116778
1382.133083,1.127448
1385.479365,1.140346
1388.821231,1.155314
1392.158682,1.176219
1395.491717,1.198865
1398.820337,1.227091
1402.144540,1.261791
1406.569943,1.309406
1409.883843,1.351779
1413.193328,1.391819
1416.498397,1.430278
1419.799051,1.465336
1423.095289,1.495064
1426.387111,1.522559
1429.674517,1.545813
1432.957508,1.561629
1436.236083,1.576729
1439.510242,1.583195
1443.868919,1.594716
1447.132775,1.601491
1450.392216,1.607373
1453.647240,1.610050
1456.897849,1.613490
1460.144043,1.617620
1463.385821,1.618896
1466.623183,1.624861
1469.856129,1.623203
1473.084660,1.624457
1477.382498,1.626644
1480.600726,1.630760
1483.814538,1.621415
1487.023934,1.624962
1490.228914,1.622443
1493.429479,1.622506
1496.625628,1.622639
1499.817361,1.616340
1503.004679,1.615326
1506.187581,1.612444
1509.366067,1.610892
1513.597180,1.607211
1516.765363,1.611509
1519.929131,1.599494
1523.088482,1.597984
1526.243418,1.595628
1529.393939,1.597617
1532.540044,1.590926
1535.681733,1.593970
1538.819006,1.592930
1541.951864,1.588230
1546.122138,1.585827
1549.244693,1.590407
1552.362831,1.594171
1555.476554,1.589166
1558.585862,1.590691
1561.690753,1.590172
1564.791230,1.585546
1567.887290,1.588256
1570.978935,1.583603
1574.066163,1.579333
1577.148977,1.576916
1581.252526,1.576999
1584.325036,1.573683
1587.393130,1.572734
1590.456809,1.572346
1593.516072,1.566774
1596.570919,1.560937
1599.621351,1.552434
1602.667367,1.548382
1605.708967,1.541891
1608.746152,1.538152
1612.788862,1.533021
1615.815744,1.530704
1618.838209,1.524289
1621.856260,1.517485
1624.869894,1.513759
1627.879113,1.498194
1630.883915,1.492790
1633.884303,1.483801
1636.880274,1.481704
1639.871830,1.477967
1642.858971,1.465242
1646.834956,1.458030
1649.811793,1.449374
1652.784214,1.440889
1655.752220,1.427435
1658.715810,1.419047
1661.674984,1.396065
1664.629742,1.374648
1667.580085,1.348192
1670.526013,1.318321
1673.467524,1.275689
1677.382671,1.218058
1680.313879,1.183506
1683.240672,1.161368
1686.163049,1.131547
1689.081010,1.130858
1691.994556,1.136831
1694.903686,1.108105
1697.808400,1.135957
1700.708699,1.156199
