Wavelength (nm),Sample Signal (unitless)
901.663021,8878.000000
905.592173,9509.000000
909.516909,10270.000000
913.437229,11319.000000
917.353134,12449.000000
921.264622,13723.000000
925.171696,15268.000000
929.074353,16930.000000
932.972595,18528.000000
938.163382,20512.000000
942.051321,22189.000000
945.934844,23513.000000
949.813951,25021.000000
953.688643,26438.000000
957.558919,27567.000000
961.424779,28691.000000
965.286223,29465.000000
969.143252,30351.000000
972.995866,30518.000000
978.125814,30961.000000
981.968124,31342.000000
985.806019,31536.000000
989.639497,31638.000000
993.468560,31554.000000
997.293207,31371.000000
1001.113439,31198.000000
1004.929255,31116.000000
1008.740655,31024.000000
1012.547640,31071.000000
1016.350208,31202.000000
1021.413431,31317.000000
1025.205697,31497.000000
1028.993547,31529.000000
1032.776981,31796.000000
1036.556000,32105.000000
1040.330603,32513.000000
1044.100790,32797.000000
1047.866561,33169.000000
1051.627917,33448.000000
1055.384857,33757.000000
1060.387242,34398.000000
1064.133879,34703.000000
1067.876100,34866.000000
1071.613906,35191.000000
1075.347296,35438.000000
1079.076270,35716.000000
1082.800829,35818.000000
1086.520972,36100.000000
1090.236699,36245.000000
1093.948010,36326.000000
1097.654906,36695.000000
1102.590565,36893.000000
1106.287158,36852.000000
1109.979334,36731.000000
1113.667096,36969.000000
1117.350441,37105.000000
1121.029371,36962.000000
1124.703885,37167.000000
1128.373984,36949.000000
1132.039667,36695.000000
1135.700934,36390.000000
1140.575755,36054.000000
1144.226718,35830.000000
1147.873267,35239.000000
1151.515399,34746.000000
1155.153116,34247.000000
1158.786417,33823.000000
1162.415303,33046.000000
1166.039773,32818.000000
1169.659827,32422.000000
1173.275465,32023.000000
1176.886688,31895.000000
1181.694783,31714.000000
1185.295703,31565.000000
1188.892206,31450.000000
1192.484295,31713.000000
1196.071967,31862.000000
1199.655224,32015.000000
1203.234065,32283.000000
1206.808491,32753.000000
1210.378500,33186.000000
1213.944094,33857.000000
1218.691351,34639.000000
1222.246642,35656.000000
1225.797517,36469.000000
1229.343977,37078.000000
1232.886021,37594.000000
1236.423649,38454.000000
1239.956861,38999.000000
1243.485658,39528.000000
1247.010039,40266.000000
1250.530005,40412.000000
1254.045554,41244.000000
1258.726085,41658.000000
1262.231332,42317.000000
1265.732163,42743.000000
1269.228578,43142.000000
1272.720577,43720.000000
1276.208161,43819.000000
1279.691329,44823.000000
1283.170082,45030.000000
1286.644418,45651.000000
1290.114340,45955.000000
1294.734032,46361.000000
1298.193650,46603.000000
1301.648852,46895.000000
1305.099639,46958.000000
1308.546010,47035.000000
1311.987965,46854.000000
1315.425504,46627.000000
1318.858628,46314.000000
1322.287336,45759.000000
1325.711628,45283.000000
1329.131505,44519.000000
1333.684472,43328.000000
1337.094045,42356.000000
1340.499203,41190.000000
1343.899945,39963.000000
1347.296272,38863.000000
1350.688183,37544.000000
1354.075678,35998.000000
1357.458757,34970.000000
1360.837421,33758.000000
1364.211669,32891.000000
1367.581501,31896.000000
1372.067742,31250.000000
1375.427272,30323.000000
1378.782385,29579.000000
1382.133083,28653.000000
1385.479365,27613.000000
1388.821231,26400.000000
1392.158682,25013.000000
1395.491717,23535.000000
1398.820337,22189.000000
1402.144540,20720.000000
1406.569943,19037.000000
1409.883843,17663.000000
1413.193328,16156.000000
1416.498397,15047.000000
1419.799051,14161.000000
1423.095289,13573.000000
1426.387111,13079.000000
1429.674517,12647.000000
1432.957508,12376.000000
1436.236083,12197.000000
1439.510242,12026.000000
1443.868919,11754.000000
1447.132775,11615.000000
1450.392216,11627.000000
1453.647240,11433.000000
1456.897849,11356.000000
1460.144043,11331.000000
1463.385821,11039.000000
1466.623183,11027.000000
1469.856129,11057.000000
1473.084660,10996.000000
1477.382498,10614.000000
1480.600726,10712.000000
1483.814538,10610.000000
1487.023934,10564.000000
1490.228914,10449.000000
1493.429479,10393.000000
1496.625628,10452.000000
1499.817361,10227.000000
1503.004679,10219.000000
1506.187581,10217.000000
1509.366067,10131.000000
1513.597180,10176.000000
1516.765363,10006.000000
1519.929131,9796.000000
1523.088482,10067.000000
1526.243418,9775.000000
1529.393939,9581.000000
1532.540044,9425.000000
1535.681733,9285.000000
1538.819006,9104.000000
1541.951864,9035.000000
1546.122138,8748.000000
1549.244693,8498.000000
1552.362831,8522.000000
1555.476554,8366.000000
1558.585862,8362.000000
1561.690753,8049.000000
1564.791230,7974.000000
1567.887290,7909.000000
1570.978935,7594.000000
1574.066163,7482.000000
1577.148977,7272.000000
1581.252526,7131.000000
1584.325036,6858.000000
1587.393130,6879.000000
1590.456809,6786.000000
1593.516072,6562.000000
1596.570919,6537.000000
1599.621351,6321.000000
1602.667367,6281.000000
1605.708967,6148.000000
1608.746152,6013.000000
1612.788862,5875.000000
1615.815744,5783.000000
1618.838209,5702.000000
1621.856260,5497.000000
1624.869894,5310.000000
1627.879113,5439.000000
1630.883915,5169.000000
1633.884303,4902.000000
1636.880274,5130.000000
1639.871830,4901.000000
1642.858971,4849.000000
1646.834956,4638.000000
1649.811793,4666.000000
1652.784214,4440.000000
1655.752220,4307.000000
1658.715810,4265.000000
1661.674984,4024.000000
1664.629742,3855.000000
1667.580085,3701.000000
1670.526013,3521.000000
1673.467524,3252.000000
1677.382671,2849.000000
1680.313879,2582.000000
1683.240672,2046.000000
1686.163049,1590.000000
1689.081010,1401.000000
1691.994556,1298.000000
1694.903686,1212.000000
1697.808400,1000.000000
1700.708699,723.000000
