Wavelength (nm),Reflectance (AU)
901.663021,0.155760
905.592173,0.153981
909.516909,0.153496
913.437229,0.152270
917.353134,0.151207
921.264622,0.150474
925.171696,0.150273
929.074353,0.149674
932.972595,0.148949
938.163382,0.149704
942.051321,0.149282
945.934844,0.149443
949.813951,0.149508
953.688643,0.149863
957.558919,0.149088
961.424779,0.148698
965.286223,0.148177
969.143252,0.147531
972.995866,0.146996
978.125814,0.145676
981.968124,0.145233
985.806019,0.143861
989.639497,0.143283
993.468560,0.143231
997.293207,0.143294
1001.113439,0.143164
1004.929255,0.143801
1008.740655,0.144407
1012.547640,0.144495
1016.350208,0.145559
1021.413431,0.145927
1025.205697,0.146620
1028.993547,0.146977
1032.776981,0.147177
1036.556000,0.148063
1040.330603,0.148005
1044.100790,0.148913
1047.866561,0.149365
1051.627917,0.150048
1055.384857,0.150249
1060.387242,0.150715
1064.133879,0.151600
1067.876100,0.151758
1071.613906,0.152014
1075.347296,0.151711
1079.076270,0.152727
1082.800829,0.152749
1086.520972,0.153200
1090.236699,0.153310
1093.948010,0.153462
1097.654906,0.153906
1102.590565,0.154040
1106.287158,0.153561
1109.979334,0.154345
1113.667096,0.154525
1117.350441,0.154303
1121.029371,0.153736
1124.703885,0.154088
1128.373984,0.153601
1132.039667,0.152370
1135.700934,0.151521
1140.575755,0.150572
1144.226718,0.149204
1147.873267,0.147145
1151.515399,0.145542
1155.153116,0.143577
1158.786417,0.141539
1162.415303,0.140117
1166.039773,0.138238
1169.659827,0.136536
1173.275465,0.134997
1176.886688,0.133671
1181.694783,0.131607
1185.295703,0.130371
1188.892206,0.129321
1192.484295,0.128260
1196.071967,0.127472
1199.655224,0.126326
1203.234065,0.125957
1206.808491,0.125364
1210.378500,0.125340
1213.944094,0.125172
1218.691351,0.125640
1222.246642,0.126568
1225.797517,0.126807
1229.343977,0.127237
1232.886021,0.127620
1236.423649,0.128104
1239.956861,0.128130
1243.485658,0.128118
1247.010039,0.128497
1250.530005,0.128543
1254.045554,0.128368
1258.726085,0.128304
1262.231332,0.128359
1265.732163,0.128517
1269.228578,0.128880
1272.720577,0.128869
1276.208161,0.129074
1279.691329,0.129221
1283.170082,0.129559
1286.644418,0.129749
1290.114340,0.130005
1294.734032,0.130053
1298.193650,0.130097
1301.648852,0.130518
1305.099639,0.130388
1308.546010,0.130063
1311.987965,0.129490
1315.425504,0.129093
1318.858628,0.128321
1322.287336,0.127443
1325.711628,0.126055
1329.131505,0.124668
1333.684472,0.122711
1337.094045,0.120839
1340.499203,0.118780
1343.899945,0.116561
1347.296272,0.114539
1350.688183,0.111927
1354.075678,0.109802
1357.458757,0.108120
1360.837421,0.105868
1364.211669,0.104301
1367.581501,0.103133
1372.067742,0.101596
1375.427272,0.100238
1378.782385,0.098960
1382.133083,0.097326
1385.479365,0.095255
1388.821231,0.092545
1392.158682,0.089651
1395.491717,0.086961
1398.820337,0.083503
1402.144540,0.079501
1406.569943,0.074198
1409.883843,0.070274
1413.193328,0.066511
1416.498397,0.063326
1419.799051,0.060505
1423.095289,0.057910
1426.387111,0.056033
1429.674517,0.054274
1432.957508,0.052735
1436.236083,0.051664
1439.510242,0.050618
1443.868919,0.049448
1447.132775,0.049360
1450.392216,0.048842
1453.647240,0.048044
1456.897849,0.047805
1460.144043,0.047509
1463.385821,0.047413
1466.623183,0.047086
1469.856129,0.047012
1473.084660,0.046713
1477.382498,0.046665
1480.600726,0.046691
1483.814538,0.046683
1487.023934,0.046736
1490.228914,0.046873
1493.429479,0.047263
1496.625628,0.047307
1499.817361,0.047402
1503.004679,0.047922
1506.187581,0.047787
1509.366067,0.048344
1513.597180,0.048261
1516.765363,0.048633
1519.929131,0.048620
1523.088482,0.049055
1526.243418,0.049322
1529.393939,0.049280
1532.540044,0.049361
1535.681733,0.049331
1538.819006,0.049563
1541.951864,0.049582
1546.122138,0.049872
1549.244693,0.049508
1552.362831,0.049578
1555.476554,0.049627
1558.585862,0.049805
1561.690753,0.049618
1564.791230,0.049617
1567.887290,0.049789
1570.978935,0.049711
1574.066163,0.050022
1577.148977,0.050039
1581.252526,0.050221
1584.325036,0.050246
1587.393130,0.050848
1590.456809,0.050722
1593.516072,0.051459
1596.570919,0.051840
1599.621351,0.052280
1602.667367,0.052757
1605.708967,0.053816
1608.746152,0.053835
1612.788862,0.054104
1615.815744,0.054806
1618.838209,0.055196
1621.856260,0.055468
1624.869894,0.055791
1627.879113,0.056352
1630.883915,0.057172
1633.884303,0.057463
1636.880274,0.058141
1639.871830,0.058188
1642.858971,0.058997
1646.834956,0.058983
1649.811793,0.060301
1652.784214,0.061192
1655.752220,0.061812
1658.715810,0.063436
1661.674984,0.065756
1664.629742,0.068882
1667.580085,0.073764
1670.526013,0.079227
1673.467524,0.084777
1677.382671,0.094107
1680.313879,0.099996
1683.240672,0.105507
1686.163049,0.106768
1689.081010,0.105568
1691.994556,0.106371
1694.903686,0.101325
1697.808400,0.099749
1700.708699,0.097266
