Wavelength (nm),Reflectance (AU)
901.663021,0.146111
905.592173,0.146444
909.516909,0.145185
913.437229,0.143656
917.353134,0.143740
921.264622,0.143294
925.171696,0.143680
929.074353,0.143619
932.972595,0.145548
938.163382,0.145695
942.051321,0.146452
945.934844,0.147397
949.813951,0.148217
953.688643,0.149013
957.558919,0.148582
961.424779,0.148756
965.286223,0.148255
969.143252,0.148132
972.995866,0.146713
978.125814,0.145828
981.968124,0.144465
985.806019,0.143852
989.639497,0.143036
993.468560,0.143203
997.293207,0.143115
1001.113439,0.143091
1004.929255,0.143379
1008.740655,0.144163
1012.547640,0.144145
1016.350208,0.145070
1021.413431,0.145551
1025.205697,0.146516
1028.993547,0.146818
1032.776981,0.147562
1036.556000,0.148348
1040.330603,0.149112
1044.100790,0.149501
1047.866561,0.149834
1051.627917,0.150390
1055.384857,0.150948
1060.387242,0.151469
1064.133879,0.151384
1067.876100,0.151687
1071.613906,0.152086
1075.347296,0.152670
1079.076270,0.152019
1082.800829,0.152219
1086.520972,0.152310
1090.236699,0.152243
1093.948010,0.152237
1097.654906,0.152115
1102.590565,0.151600
1106.287158,0.151642
1109.979334,0.151722
1113.667096,0.151138
1117.350441,0.150640
1121.029371,0.150239
1124.703885,0.149440
1128.373984,0.148956
1132.039667,0.147169
1135.700934,0.146009
1140.575755,0.143944
1144.226718,0.142065
1147.873267,0.140373
1151.515399,0.137650
1155.153116,0.135359
1158.786417,0.133081
1162.415303,0.131204
1166.039773,0.128909
1169.659827,0.127182
1173.275465,0.125752
1176.886688,0.124086
1181.694783,0.121903
1185.295703,0.120827
1188.892206,0.119654
1192.484295,0.118545
1196.071967,0.117758
1199.655224,0.117130
1203.234065,0.116931
1206.808491,0.116760
1210.378500,0.116854
1213.944094,0.116775
1218.691351,0.117179
1222.246642,0.118067
1225.797517,0.118930
1229.343977,0.119300
1232.886021,0.120069
1236.423649,0.120357
1239.956861,0.120779
1243.485658,0.120924
1247.010039,0.121353
1250.530005,0.121187
1254.045554,0.121496
1258.726085,0.121526
1262.231332,0.121549
1265.732163,0.121814
1269.228578,0.121762
1272.720577,0.121942
1276.208161,0.122329
1279.691329,0.122625
1283.170082,0.122630
1286.644418,0.122864
1290.114340,0.123133
1294.734032,0.123256
1298.193650,0.123633
1301.648852,0.123317
1305.099639,0.123162
1308.546010,0.123024
1311.987965,0.122394
1315.425504,0.121972
1318.858628,0.121133
1322.287336,0.120482
1325.711628,0.119213
1329.131505,0.117926
1333.684472,0.115612
1337.094045,0.114335
1340.499203,0.112238
1343.899945,0.109983
1347.296272,0.108090
1350.688183,0.105559
1354.075678,0.103606
1357.458757,0.101672
1360.837421,0.099840
1364.211669,0.098405
1367.581501,0.097131
1372.067742,0.095726
1375.427272,0.094618
1378.782385,0.093315
1382.133083,0.092134
1385.479365,0.090922
1388.821231,0.088788
1392.158682,0.086411
1395.491717,0.083973
1398.820337,0.080865
1402.144540,0.078123
1406.569943,0.073985
1409.883843,0.071057
1413.193328,0.068492
1416.498397,0.066118
1419.799051,0.063777
1423.095289,0.062286
1426.387111,0.060931
1429.674517,0.059759
1432.957508,0.058864
1436.236083,0.058076
1439.510242,0.057574
1443.868919,0.056720
1447.132775,0.056584
1450.392216,0.056404
1453.647240,0.055920
1456.897849,0.055710
1460.144043,0.055645
1463.385821,0.055604
1466.623183,0.055368
1469.856129,0.055526
1473.084660,0.055543
1477.382498,0.055217
1480.600726,0.055176
1483.814538,0.055061
1487.023934,0.055405
1490.228914,0.055035
1493.429479,0.055280
1496.625628,0.055031
1499.817361,0.055414
1503.004679,0.055170
1506.187581,0.055615
1509.366067,0.055589
1513.597180,0.055351
1516.765363,0.055536
1519.929131,0.055299
1523.088482,0.055630
1526.243418,0.055461
1529.393939,0.055834
1532.540044,0.055293
1535.681733,0.055369
1538.819006,0.055282
1541.951864,0.055211
1546.122138,0.055112
1549.244693,0.055433
1552.362831,0.055539
1555.476554,0.054045
1558.585862,0.054586
1561.690753,0.054600
1564.791230,0.054439
1567.887290,0.054453
1570.978935,0.054391
1574.066163,0.054231
1577.148977,0.053828
1581.252526,0.053816
1584.325036,0.053561
1587.393130,0.054178
1590.456809,0.054363
1593.516072,0.054001
1596.570919,0.054279
1599.621351,0.054694
1602.667367,0.054640
1605.708967,0.054785
1608.746152,0.055019
1612.788862,0.054955
1615.815744,0.055358
1618.838209,0.055443
1621.856260,0.055930
1624.869894,0.056092
1627.879113,0.056371
1630.883915,0.056271
1633.884303,0.056783
1636.880274,0.057123
1639.871830,0.057504
1642.858971,0.057899
1646.834956,0.058407
1649.811793,0.058784
1652.784214,0.060049
1655.752220,0.061143
1658.715810,0.062022
1661.674984,0.064908
1664.629742,0.067812
1667.580085,0.072413
1670.526013,0.079250
1673.467524,0.084940
1677.382671,0.097453
1680.313879,0.103223
1683.240672,0.112417
1686.163049,0.113945
1689.081010,0.115469
1691.994556,0.114482
1694.903686,0.114592
1697.808400,0.112732
1700.708699,0.109495
