Wavelength (nm),Reflectance (AU)
901.663021,0.085613
905.592173,0.087908
909.516909,0.086951
913.437229,0.086737
917.353134,0.086199
921.264622,0.086150
925.171696,0.086660
929.074353,0.085747
932.972595,0.086359
938.163382,0.086613
942.051321,0.086225
945.934844,0.086604
949.813951,0.086738
953.688643,0.086009
957.558919,0.086042
961.424779,0.085683
965.286223,0.085265
969.143252,0.084026
972.995866,0.083055
978.125814,0.082118
981.968124,0.081377
985.806019,0.080802
989.639497,0.080186
993.468560,0.079686
997.293207,0.079645
1001.113439,0.079990
1004.929255,0.079074
1008.740655,0.079625
1012.547640,0.080243
1016.350208,0.080250
1021.413431,0.080810
1025.205697,0.081080
1028.993547,0.081261
1032.776981,0.081584
1036.556000,0.081755
1040.330603,0.082226
1044.100790,0.082461
1047.866561,0.082919
1051.627917,0.083438
1055.384857,0.083773
1060.387242,0.083887
1064.133879,0.084327
1067.876100,0.084917
1071.613906,0.085441
1075.347296,0.085346
1079.076270,0.085640
1082.800829,0.085735
1086.520972,0.085895
1090.236699,0.086458
1093.948010,0.086564
1097.654906,0.086781
1102.590565,0.086493
1106.287158,0.087000
1109.979334,0.087123
1113.667096,0.087261
1117.350441,0.086992
1121.029371,0.086672
1124.703885,0.086863
1128.373984,0.086147
1132.039667,0.085918
1135.700934,0.084933
1140.575755,0.083401
1144.226718,0.082074
1147.873267,0.080459
1151.515399,0.079335
1155.153116,0.077532
1158.786417,0.076291
1162.415303,0.074519
1166.039773,0.072957
1169.659827,0.072012
1173.275465,0.070544
1176.886688,0.069279
1181.694783,0.068150
1185.295703,0.067275
1188.892206,0.066419
1192.484295,0.065816
1196.071967,0.064844
1199.655224,0.064533
1203.234065,0.064649
1206.808491,0.064584
1210.378500,0.064310
1213.944094,0.064029
1218.691351,0.064430
1222.246642,0.064764
1225.797517,0.065472
1229.343977,0.065441
1232.886021,0.065887
1236.423649,0.066213
1239.956861,0.066735
1243.485658,0.066420
1247.010039,0.066563
1250.530005,0.066361
1254.045554,0.066651
1258.726085,0.066667
1262.231332,0.066921
1265.732163,0.067076
1269.228578,0.066994
1272.720577,0.067117
1276.208161,0.067046
1279.691329,0.067498
1283.170082,0.067458
1286.644418,0.067784
1290.114340,0.068043
1294.734032,0.068278
1298.193650,0.068329
1301.648852,0.068036
1305.099639,0.067790
1308.546010,0.067835
1311.987965,0.067470
1315.425504,0.067183
1318.858628,0.066915
1322.287336,0.066326
1325.711628,0.065443
1329.131505,0.064423
1333.684472,0.063163
1337.094045,0.062020
1340.499203,0.060617
1343.899945,0.059538
1347.296272,0.058380
1350.688183,0.056967
1354.075678,0.055527
1357.458757,0.054311
1360.837421,0.053011
1364.211669,0.052206
1367.581501,0.051555
1372.067742,0.050576
1375.427272,0.050018
1378.782385,0.049285
1382.133083,0.048818
1385.479365,0.047893
1388.821231,0.046707
1392.158682,0.045267
1395.491717,0.043831
1398.820337,0.042193
1402.144540,0.040301
1406.569943,0.038098
1409.883843,0.036353
1413.193328,0.034772
1416.498397,0.033405
1419.799051,0.032114
1423.095289,0.031072
1426.387111,0.029920
1429.674517,0.029401
1432.957508,0.028600
1436.236083,0.028132
1439.510242,0.027834
1443.868919,0.027436
1447.132775,0.027458
1450.392216,0.026992
1453.647240,0.026841
1456.897849,0.026850
1460.144043,0.026634
1463.385821,0.026272
1466.623183,0.026342
1469.856129,0.026145
1473.084660,0.026042
1477.382498,0.026056
1480.600726,0.026004
1483.814538,0.026071
1487.023934,0.026011
1490.228914,0.026065
1493.429479,0.026180
1496.625628,0.026187
1499.817361,0.026532
1503.004679,0.026518
1506.187581,0.026228
1509.366067,0.026280
1513.597180,0.026374
1516.765363,0.026615
1519.929131,0.026614
1523.088482,0.026534
1526.243418,0.026624
1529.393939,0.026800
1532.540044,0.026817
1535.681733,0.026889
1538.819006,0.026256
1541.951864,0.026663
1546.122138,0.026822
1549.244693,0.026809
1552.362831,0.026983
1555.476554,0.026736
1558.585862,0.026713
1561.690753,0.026715
1564.791230,0.026867
1567.887290,0.026668
1570.978935,0.027073
1574.066163,0.026835
1577.148977,0.026660
1581.252526,0.026632
1584.325036,0.026719
1587.393130,0.026933
1590.456809,0.027114
1593.516072,0.027027
1596.570919,0.027370
1599.621351,0.027092
1602.667367,0.027451
1605.708967,0.027280
1608.746152,0.027355
1612.788862,0.028146
1615.815744,0.028250
1618.838209,0.028167
1621.856260,0.028574
1624.869894,0.028416
1627.879113,0.028871
1630.883915,0.028812
1633.884303,0.029023
1636.880274,0.028990
1639.871830,0.028950
1642.858971,0.029291
1646.834956,0.029275
1649.811793,0.029174
1652.784214,0.030080
1655.752220,0.030609
1658.715810,0.030558
1661.674984,0.031296
1664.629742,0.032699
1667.580085,0.033494
1670.526013,0.035931
1673.467524,0.036446
1677.382671,0.038115
1680.313879,0.039261
1683.240672,0.037498
1686.163049,0.038653
1689.081010,0.037558
1691.994556,0.035912
1694.903686,0.036935
1697.808400,0.035354
1700.708699,0.039973
