Wavelength (nm),Reflectance (AU)
901.663021,0.165291
905.592173,0.163780
909.516909,0.162845
913.437229,0.162177
917.353134,0.162095
921.264622,0.160843
925.171696,0.160567
929.074353,0.160532
932.972595,0.159861
938.163382,0.160435
942.051321,0.160942
945.934844,0.160436
949.813951,0.160308
953.688643,0.160477
957.558919,0.160469
961.424779,0.159393
965.286223,0.158464
969.143252,0.157185
972.995866,0.156278
978.125814,0.154285
981.968124,0.153316
985.806019,0.152245
989.639497,0.151518
993.468560,0.150336
997.293207,0.150614
1001.113439,0.150754
1004.929255,0.150892
1008.740655,0.151436
1012.547640,0.151794
1016.350208,0.152083
1021.413431,0.152950
1025.205697,0.153642
1028.993547,0.154067
1032.776981,0.154232
1036.556000,0.155208
1040.330603,0.155814
1044.100790,0.155994
1047.866561,0.155964
1051.627917,0.157491
1055.384857,0.157557
1060.387242,0.157964
1064.133879,0.158654
1067.876100,0.159221
1071.613906,0.159706
1075.347296,0.159718
1079.076270,0.160325
1082.800829,0.160646
1086.520972,0.161115
1090.236699,0.161627
1093.948010,0.161976
1097.654906,0.161834
1102.590565,0.162334
1106.287158,0.162945
1109.979334,0.163219
1113.667096,0.163133
1117.350441,0.163349
1121.029371,0.163116
1124.703885,0.162296
1128.373984,0.162138
1132.039667,0.161413
1135.700934,0.160123
1140.575755,0.158442
1144.226718,0.156877
1147.873267,0.154747
1151.515399,0.152562
1155.153116,0.149980
1158.786417,0.147754
1162.415303,0.145706
1166.039773,0.143713
1169.659827,0.141832
1173.275465,0.140050
1176.886688,0.138084
1181.694783,0.135718
1185.295703,0.134097
1188.892206,0.133032
1192.484295,0.132007
1196.071967,0.130656
1199.655224,0.130428
1203.234065,0.129344
1206.808491,0.129221
1210.378500,0.128895
1213.944094,0.129236
1218.691351,0.129486
1222.246642,0.130146
1225.797517,0.130597
1229.343977,0.131334
1232.886021,0.131983
1236.423649,0.132225
1239.956861,0.132286
1243.485658,0.132612
1247.010039,0.132739
1250.530005,0.132814
1254.045554,0.132775
1258.726085,0.133129
1262.231332,0.133286
1265.732163,0.133187
1269.228578,0.133211
1272.720577,0.133562
1276.208161,0.133879
1279.691329,0.134401
1283.170082,0.134214
1286.644418,0.134677
1290.114340,0.135114
1294.734032,0.135326
1298.193650,0.135082
1301.648852,0.135192
1305.099639,0.134980
1308.546010,0.134804
1311.987965,0.134200
1315.425504,0.133633
1318.858628,0.132570
1322.287336,0.131559
1325.711628,0.130243
1329.131505,0.128905
1333.684472,0.126344
1337.094045,0.124175
1340.499203,0.121869
1343.899945,0.119465
1347.296272,0.117181
1350.688183,0.114459
1354.075678,0.111665
1357.458757,0.109090
1360.837421,0.106990
1364.211669,0.105399
1367.581501,0.103780
1372.067742,0.102014
1375.427272,0.100631
1378.782385,0.099013
1382.133083,0.097289
1385.479365,0.095154
1388.821231,0.092277
1392.158682,0.089412
1395.491717,0.085720
1398.820337,0.081920
1402.144540,0.077527
1406.569943,0.071164
1409.883843,0.066825
1413.193328,0.062222
1416.498397,0.058277
1419.799051,0.055085
1423.095289,0.052331
1426.387111,0.049985
1429.674517,0.047800
1432.957508,0.046189
1436.236083,0.045062
1439.510242,0.044220
1443.868919,0.042951
1447.132775,0.042263
1450.392216,0.041645
1453.647240,0.041215
1456.897849,0.040294
1460.144043,0.040310
1463.385821,0.040004
1466.623183,0.039635
1469.856129,0.039163
1473.084660,0.038912
1477.382498,0.038704
1480.600726,0.038763
1483.814538,0.038510
1487.023934,0.038748
1490.228914,0.038696
1493.429479,0.038605
1496.625628,0.038653
1499.817361,0.039097
1503.004679,0.039212
1506.187581,0.039558
1509.366067,0.039441
1513.597180,0.040034
1516.765363,0.040129
1519.929131,0.040279
1523.088482,0.040753
1526.243418,0.040766
1529.393939,0.040806
1532.540044,0.040923
1535.681733,0.040843
1538.819006,0.040909
1541.951864,0.040877
1546.122138,0.040534
1549.244693,0.041035
1552.362831,0.040998
1555.476554,0.041234
1558.585862,0.040078
1561.690753,0.041059
1564.791230,0.040717
1567.887290,0.040738
1570.978935,0.040970
1574.066163,0.040661
1577.148977,0.040590
1581.252526,0.040948
1584.325036,0.040934
1587.393130,0.041197
1590.456809,0.041760
1593.516072,0.041764
1596.570919,0.042426
1599.621351,0.042681
1602.667367,0.043106
1605.708967,0.043095
1608.746152,0.043228
1612.788862,0.043746
1615.815744,0.044637
1618.838209,0.045252
1621.856260,0.045178
1624.869894,0.045932
1627.879113,0.046238
1630.883915,0.046322
1633.884303,0.046694
1636.880274,0.047015
1639.871830,0.047463
1642.858971,0.047465
1646.834956,0.048376
1649.811793,0.049192
1652.784214,0.049702
1655.752220,0.050436
1658.715810,0.052033
1661.674984,0.053504
1664.629742,0.056099
1667.580085,0.059605
1670.526013,0.063655
1673.467524,0.069465
1677.382671,0.075307
1680.313879,0.078153
1683.240672,0.081884
1686.163049,0.083880
1689.081010,0.083122
1691.994556,0.079739
1694.903686,0.080298
1697.808400,0.078962
1700.708699,0.075367
