Wavelength (nm),Absorbance (AU)
901.663021,0.951437
905.592173,0.945135
909.516909,0.948114
913.437229,0.947014
917.353134,0.949780
921.264622,0.955261
925.171696,0.953697
929.074353,0.948426
932.972595,0.948028
938.163382,0.946287
942.051321,0.942222
945.934844,0.941610
949.813951,0.939269
953.688643,0.937967
957.558919,0.936081
961.424779,0.935656
965.286223,0.937242
969.143252,0.935817
972.995866,0.937100
978.125814,0.937353
981.968124,0.938751
985.806019,0.939089
989.639497,0.943114
993.468560,0.943545
997.293207,0.943256
1001.113439,0.942720
1004.929255,0.940758
1008.740655,0.940743
1012.547640,0.940538
1016.350208,0.936900
1021.413431,0.935997
1025.205697,0.936434
1028.993547,0.933649
1032.776981,0.932458
1036.556000,0.930280
1040.330603,0.928977
1044.100790,0.928494
1047.866561,0.927905
1051.627917,0.925493
1055.384857,0.924336
1060.387242,0.924474
1064.133879,0.925554
1067.876100,0.925037
1071.613906,0.924426
1075.347296,0.923277
1079.076270,0.924755
1082.800829,0.923941
1086.520972,0.923687
1090.236699,0.924596
1093.948010,0.925398
1097.654906,0.925553
1102.590565,0.926920
1106.287158,0.927211
1109.979334,0.928061
1113.667096,0.927638
1117.350441,0.928693
1121.029371,0.930763
1124.703885,0.933809
1128.373984,0.934397
1132.039667,0.939513
1135.700934,0.942612
1140.575755,0.947998
1144.226718,0.952077
1147.873267,0.959930
1151.515399,0.966676
1155.153116,0.970215
1158.786417,0.977081
1162.415303,0.985858
1166.039773,0.990296
1169.659827,0.997434
1173.275465,1.001548
1176.886688,1.007717
1181.694783,1.014538
1185.295703,1.018968
1188.892206,1.024209
1192.484295,1.027413
1196.071967,1.029628
1199.655224,1.031758
1203.234065,1.033426
1206.808491,1.037287
1210.378500,1.036822
1213.944094,1.038071
1218.691351,1.037323
1222.246642,1.034776
1225.797517,1.032940
1229.343977,1.030905
1232.886021,1.030733
1236.423649,1.028096
1239.956861,1.026969
1243.485658,1.025416
1247.010039,1.026080
1250.530005,1.025009
1254.045554,1.024209
1258.726085,1.022499
1262.231332,1.021442
1265.732163,1.021280
1269.228578,1.021262
1272.720577,1.021173
1276.208161,1.020035
1279.691329,1.018830
1283.170082,1.017687
1286.644418,1.015724
1290.114340,1.016074
1294.734032,1.015943
1298.193650,1.016110
1301.648852,1.014948
1305.099639,1.016070
1308.546010,1.016647
1311.987965,1.016775
1315.425504,1.019858
1318.858628,1.020925
1322.287336,1.024618
1325.711628,1.026131
1329.131505,1.031067
1333.684472,1.037846
1337.094045,1.042514
1340.499203,1.047940
1343.899945,1.055283
1347.296272,1.062046
1350.688183,1.067607
1354.075678,1.075982
1357.458757,1.081779
1360.837421,1.087244
1364.211669,1.092817
1367.581501,1.097698
1372.067742,1.103265
1375.427272,1.108097
1378.782385,1.112183
1382.133083,1.116751
1385.479365,1.122277
1388.821231,1.130213
1392.158682,1.137848
1395.491717,1.149228
1398.820337,1.160316
1402.144540,1.172770
1406.569943,1.190864
1409.883843,1.207926
1413.193328,1.222925
1416.498397,1.240990
1419.799051,1.257643
1423.095289,1.273341
1426.387111,1.285633
1429.674517,1.298894
1432.957508,1.309586
1436.236083,1.318217
1439.510242,1.330687
1443.868919,1.338776
1447.132775,1.345926
1450.392216,1.352918
1453.647240,1.358255
1456.897849,1.362101
1460.144043,1.365508
1463.385821,1.370891
1466.623183,1.371207
1469.856129,1.376401
1473.084660,1.380826
1477.382498,1.381105
1480.600726,1.385665
1483.814538,1.386173
1487.023934,1.389496
1490.228914,1.384197
1493.429479,1.385694
1496.625628,1.383949
1499.817361,1.381508
1503.004679,1.381634
1506.187581,1.381634
1509.366067,1.379989
1513.597180,1.376507
1516.765363,1.376662
1519.929131,1.371317
1523.088482,1.371688
1526.243418,1.370089
1529.393939,1.369530
1532.540044,1.367327
1535.681733,1.370712
1538.819006,1.366558
1541.951864,1.365008
1546.122138,1.368157
1549.244693,1.367197
1552.362831,1.367576
1555.476554,1.367110
1558.585862,1.363973
1561.690753,1.364589
1564.791230,1.368699
1567.887290,1.365213
1570.978935,1.363774
1574.066163,1.365494
1577.148977,1.366364
1581.252526,1.365078
1584.325036,1.367761
1587.393130,1.365666
1590.456809,1.358130
1593.516072,1.354997
1596.570919,1.348240
1599.621351,1.351941
1602.667367,1.347948
1605.708967,1.344554
1608.746152,1.344575
1612.788862,1.338958
1615.815744,1.338283
1618.838209,1.332574
1621.856260,1.329018
1624.869894,1.325306
1627.879113,1.319436
1630.883915,1.320422
1633.884303,1.316261
1636.880274,1.310644
1639.871830,1.306781
1642.858971,1.307791
1646.834956,1.302490
1649.811793,1.305460
1652.784214,1.293872
1655.752220,1.286855
1658.715810,1.273811
1661.674984,1.264316
1664.629742,1.243359
1667.580085,1.223840
1670.526013,1.195820
1673.467524,1.180547
1677.382671,1.142519
1680.313879,1.132701
1683.240672,1.126638
1686.163049,1.131624
1689.081010,1.127908
1691.994556,1.124467
1694.903686,1.157835
1697.808400,1.141470
1700.708699,1.134778
