Wavelength (nm),Absorbance (AU)
901.663021,1.012305
905.592173,0.999772
909.516909,1.004258
913.437229,0.998968
917.353134,1.002661
921.264622,1.003423
925.171696,1.000054
929.074353,0.997315
932.972595,0.992013
938.163382,0.989374
942.051321,0.986631
945.934844,0.984622
949.813951,0.981258
953.688643,0.982616
957.558919,0.983047
961.424779,0.982854
965.286223,0.981477
969.143252,0.986621
972.995866,0.991956
978.125814,0.995417
981.968124,1.000000
985.806019,1.002830
989.639497,1.007992
993.468560,1.008717
997.293207,1.009060
1001.113439,1.007549
1004.929255,1.006888
1008.740655,1.004278
1012.547640,1.002034
1016.350208,1.001222
1021.413431,0.996861
1025.205697,0.994387
1028.993547,0.991924
1032.776981,0.988612
1036.556000,0.986476
1040.330603,0.983784
1044.100790,0.980871
1047.866561,0.978467
1051.627917,0.976833
1055.384857,0.976329
1060.387242,0.972363
1064.133879,0.972119
1067.876100,0.970632
1071.613906,0.970152
1075.347296,0.967894
1079.076270,0.967882
1082.800829,0.966265
1086.520972,0.966303
1090.236699,0.963751
1093.948010,0.964170
1097.654906,0.964309
1102.590565,0.964266
1106.287158,0.963008
1109.979334,0.963673
1113.667096,0.963525
1117.350441,0.962977
1121.029371,0.963548
1124.703885,0.965168
1128.373984,0.968436
1132.039667,0.971619
1135.700934,0.976215
1140.575755,0.985192
1144.226718,0.992430
1147.873267,1.001723
1151.515399,1.012355
1155.153116,1.023293
1158.786417,1.034671
1162.415303,1.044847
1166.039773,1.055659
1169.659827,1.067126
1173.275465,1.076960
1176.886688,1.086114
1181.694783,1.099829
1185.295703,1.108830
1188.892206,1.117233
1192.484295,1.119996
1196.071967,1.124114
1199.655224,1.126704
1203.234065,1.128716
1206.808491,1.129670
1210.378500,1.130213
1213.944094,1.128432
1218.691351,1.123718
1222.246642,1.118476
1225.797517,1.116044
1229.343977,1.111219
1232.886021,1.108480
1236.423649,1.104758
1239.956861,1.103490
1243.485658,1.100618
1247.010039,1.099877
1250.530005,1.099511
1254.045554,1.098473
1258.726085,1.096608
1262.231332,1.096429
1265.732163,1.095131
1269.228578,1.095387
1272.720577,1.092899
1276.208161,1.091864
1279.691329,1.089849
1283.170082,1.087448
1286.644418,1.086380
1290.114340,1.084765
1294.734032,1.082881
1298.193650,1.081615
1301.648852,1.081626
1305.099639,1.081082
1308.546010,1.082579
1311.987965,1.084148
1315.425504,1.087464
1318.858628,1.090511
1322.287336,1.096201
1325.711628,1.100772
1329.131505,1.108718
1333.684472,1.122753
1337.094045,1.132900
1340.499203,1.144826
1343.899945,1.156373
1347.296272,1.173806
1350.688183,1.189317
1354.075678,1.205759
1357.458757,1.220889
1360.837421,1.234140
1364.211669,1.245777
1367.581501,1.258297
1372.067742,1.270613
1375.427272,1.279317
1378.782385,1.287236
1382.133083,1.298902
1385.479365,1.310445
1388.821231,1.327442
1392.158682,1.349158
1395.491717,1.377482
1398.820337,1.406966
1402.144540,1.439774
1406.569943,1.492435
1409.883843,1.531683
1413.193328,1.573457
1416.498397,1.611867
1419.799051,1.642265
1423.095289,1.675752
1426.387111,1.695548
1429.674517,1.717641
1432.957508,1.730217
1436.236083,1.744110
1439.510242,1.750372
1443.868919,1.758693
1447.132775,1.770243
1450.392216,1.770845
1453.647240,1.777274
1456.897849,1.779653
1460.144043,1.783265
1463.385821,1.780837
1466.623183,1.787428
1469.856129,1.785249
1473.084660,1.790963
1477.382498,1.791793
1480.600726,1.789343
1483.814538,1.792047
1487.023934,1.785495
1490.228914,1.788290
1493.429479,1.793277
1496.625628,1.785587
1499.817361,1.790076
1503.004679,1.791483
1506.187581,1.783098
1509.366067,1.783660
1513.597180,1.780593
1516.765363,1.778397
1519.929131,1.778792
1523.088482,1.778587
1526.243418,1.775505
1529.393939,1.774319
1532.540044,1.768463
1535.681733,1.770735
1538.819006,1.769549
1541.951864,1.767091
1546.122138,1.763690
1549.244693,1.769744
1552.362831,1.759611
1555.476554,1.771207
1558.585862,1.758904
1561.690753,1.763595
1564.791230,1.759672
1567.887290,1.761601
1570.978935,1.761313
1574.066163,1.751009
1577.148977,1.756073
1581.252526,1.749105
1584.325036,1.759275
1587.393130,1.746249
1590.456809,1.744249
1593.516072,1.750650
1596.570919,1.740305
1599.621351,1.736025
1602.667367,1.732529
1605.708967,1.729448
1608.746152,1.718757
1612.788862,1.711924
1615.815744,1.720717
1618.838209,1.708055
1621.856260,1.700099
1624.869894,1.699150
1627.879113,1.686455
1630.883915,1.692498
1633.884303,1.682777
1636.880274,1.676521
1639.871830,1.674034
1642.858971,1.674496
1646.834956,1.664317
1649.811793,1.659131
1652.784214,1.662594
1655.752220,1.644989
1658.715810,1.638375
1661.674984,1.614118
1664.629742,1.595108
1667.580085,1.579335
1670.526013,1.539673
1673.467524,1.525858
1677.382671,1.493433
1680.313879,1.475747
1683.240672,1.466481
1686.163049,1.458465
1689.081010,1.455668
1691.994556,1.486072
1694.903686,1.516199
1697.808400,1.499092
1700.708699,1.532639
