Wavelength (nm),Absorbance (AU)
901.663021,0.914059
905.592173,0.917804
909.516909,0.915861
913.437229,0.918214
917.353134,0.918934
921.264622,0.922818
925.171696,0.921719
929.074353,0.921472
932.972595,0.920227
938.163382,0.919563
942.051321,0.912007
945.934844,0.912037
949.813951,0.909921
953.688643,0.908170
957.558919,0.908075
961.424779,0.907451
965.286223,0.908838
969.143252,0.912378
972.995866,0.912772
978.125814,0.917396
981.968124,0.919627
985.806019,0.921758
989.639497,0.925232
993.468560,0.925374
997.293207,0.926373
1001.113439,0.926925
1004.929255,0.924799
1008.740655,0.922721
1012.547640,0.922284
1016.350208,0.920568
1021.413431,0.916367
1025.205697,0.915796
1028.993547,0.914608
1032.776981,0.913080
1036.556000,0.909962
1040.330603,0.908960
1044.100790,0.906258
1047.866561,0.902700
1051.627917,0.902299
1055.384857,0.901311
1060.387242,0.898555
1064.133879,0.898257
1067.876100,0.896508
1071.613906,0.894930
1075.347296,0.893706
1079.076270,0.893219
1082.800829,0.891170
1086.520972,0.891275
1090.236699,0.890264
1093.948010,0.890229
1097.654906,0.890285
1102.590565,0.889216
1106.287158,0.888397
1109.979334,0.888104
1113.667096,0.886717
1117.350441,0.888163
1121.029371,0.889617
1124.703885,0.890378
1128.373984,0.893151
1132.039667,0.897186
1135.700934,0.900023
1140.575755,0.906265
1144.226718,0.912575
1147.873267,0.919230
1151.515399,0.926534
1155.153116,0.935784
1158.786417,0.943316
1162.415303,0.952080
1166.039773,0.958876
1169.659827,0.965688
1173.275465,0.973951
1176.886688,0.979303
1181.694783,0.986508
1185.295703,0.993136
1188.892206,0.998868
1192.484295,1.001314
1196.071967,1.004437
1199.655224,1.005036
1203.234065,1.006819
1206.808491,1.008497
1210.378500,1.007785
1213.944094,1.006987
1218.691351,1.003515
1222.246642,1.002009
1225.797517,0.999074
1229.343977,0.997747
1232.886021,0.995272
1236.423649,0.993417
1239.956861,0.992238
1243.485658,0.990694
1247.010039,0.991358
1250.530005,0.990962
1254.045554,0.989787
1258.726085,0.990012
1262.231332,0.987156
1265.732163,0.989540
1269.228578,0.988312
1272.720577,0.987000
1276.208161,0.986894
1279.691329,0.985926
1283.170082,0.984681
1286.644418,0.983345
1290.114340,0.981787
1294.734032,0.980648
1298.193650,0.980324
1301.648852,0.979798
1305.099639,0.980803
1308.546010,0.982007
1311.987965,0.983969
1315.425504,0.986370
1318.858628,0.989424
1322.287336,0.992477
1325.711628,0.996972
1329.131505,1.002458
1333.684472,1.011447
1337.094045,1.018549
1340.499203,1.025985
1343.899945,1.035374
1347.296272,1.044402
1350.688183,1.056099
1354.075678,1.066503
1357.458757,1.077474
1360.837421,1.086984
1364.211669,1.092538
1367.581501,1.098824
1372.067742,1.106034
1375.427272,1.110756
1378.782385,1.115929
1382.133083,1.122854
1385.479365,1.133689
1388.821231,1.142181
1392.158682,1.155657
1395.491717,1.171804
1398.820337,1.188754
1402.144540,1.207289
1406.569943,1.235777
1409.883843,1.257665
1413.193328,1.279335
1416.498397,1.302580
1419.799051,1.321417
1423.095289,1.335918
1426.387111,1.348312
1429.674517,1.364489
1432.957508,1.372889
1436.236083,1.381793
1439.510242,1.388033
1443.868919,1.396694
1447.132775,1.398010
1450.392216,1.406199
1453.647240,1.407636
1456.897849,1.412267
1460.144043,1.415231
1463.385821,1.422670
1466.623183,1.420948
1469.856129,1.421716
1473.084660,1.424731
1477.382498,1.427641
1480.600726,1.429410
1483.814538,1.428403
1487.023934,1.427202
1490.228914,1.425543
1493.429479,1.425189
1496.625628,1.423853
1499.817361,1.424596
1503.004679,1.421489
1506.187581,1.422879
1509.366067,1.422533
1513.597180,1.421902
1516.765363,1.419847
1519.929131,1.418664
1523.088482,1.417370
1526.243418,1.415501
1529.393939,1.413621
1532.540044,1.417361
1535.681733,1.416937
1538.819006,1.416414
1541.951864,1.414913
1546.122138,1.414996
1549.244693,1.415227
1552.362831,1.420666
1555.476554,1.409925
1558.585862,1.415615
1561.690753,1.411002
1564.791230,1.414833
1567.887290,1.413436
1570.978935,1.412802
1574.066163,1.413689
1577.148977,1.415295
1581.252526,1.409598
1584.325036,1.413163
1587.393130,1.412960
1590.456809,1.406454
1593.516072,1.404468
1596.570919,1.404815
1599.621351,1.402645
1602.667367,1.399768
1605.708967,1.392653
1608.746152,1.396752
1612.788862,1.386725
1615.815744,1.393187
1618.838209,1.379677
1621.856260,1.382774
1624.869894,1.375149
1627.879113,1.374919
1630.883915,1.367559
1633.884303,1.369211
1636.880274,1.369269
1639.871830,1.361538
1642.858971,1.361379
1646.834956,1.360278
1649.811793,1.356052
1652.784214,1.348105
1655.752220,1.333928
1658.715810,1.331693
1661.674984,1.315532
1664.629742,1.298185
1667.580085,1.260869
1670.526013,1.229701
1673.467524,1.188918
1677.382671,1.134608
1680.313879,1.107577
1683.240672,1.078848
1686.163049,1.059287
1689.081010,1.061764
1691.994556,1.071316
1694.903686,1.069396
1697.808400,1.055537
1700.708699,1.053528
