Wavelength (nm),Sample Signal (unitless)
901.663021,11745.000000
905.592173,12944.000000
909.516909,13702.000000
913.437229,15055.000000
917.353134,16391.000000
921.264622,17963.000000
925.171696,20011.000000
929.074353,22174.000000
932.972595,24326.000000
938.163382,27363.000000
942.051321,29495.000000
945.934844,31658.000000
949.813951,33591.000000
953.688643,35429.000000
957.558919,37214.000000
961.424779,38622.000000
965.286223,40194.000000
969.143252,41026.000000
972.995866,41843.000000
978.125814,42463.000000
981.968124,42677.000000
985.806019,43161.000000
989.639497,43011.000000
993.468560,42994.000000
997.293207,42821.000000
1001.113439,42710.000000
1004.929255,42461.000000
1008.740655,42366.000000
1012.547640,42210.000000
1016.350208,42540.000000
1021.413431,42474.000000
1025.205697,42604.000000
1028.993547,42853.000000
1032.776981,43033.000000
1036.556000,43359.000000
1040.330603,43799.000000
1044.100790,44305.000000
1047.866561,44928.000000
1051.627917,45049.000000
1055.384857,45623.000000
1060.387242,46036.000000
1064.133879,46154.000000
1067.876100,46742.000000
1071.613906,46991.000000
1075.347296,47184.000000
1079.076270,47756.000000
1082.800829,48090.000000
1086.520972,48253.000000
1090.236699,48304.000000
1093.948010,48742.000000
1097.654906,49002.000000
1102.590565,48934.000000
1106.287158,49337.000000
1109.979334,49444.000000
1113.667096,49571.000000
1117.350441,49776.000000
1121.029371,50000.000000
1124.703885,49668.000000
1128.373984,49648.000000
1132.039667,49297.000000
1135.700934,48937.000000
1140.575755,48573.000000
1144.226718,48069.000000
1147.873267,47507.000000
1151.515399,46830.000000
1155.153116,46096.000000
1158.786417,45475.000000
1162.415303,44805.000000
1166.039773,44413.000000
1169.659827,44130.000000
1173.275465,43520.000000
1176.886688,43292.000000
1181.694783,43127.000000
1185.295703,43008.000000
1188.892206,43161.000000
1192.484295,43213.000000
1196.071967,43713.000000
1199.655224,43968.000000
1203.234065,44536.000000
1206.808491,45228.000000
1210.378500,45880.000000
1213.944094,46679.000000
1218.691351,47763.000000
1222.246642,48707.000000
1225.797517,49796.000000
1229.343977,50826.000000
1232.886021,51742.000000
1236.423649,52741.000000
1239.956861,53396.000000
1243.485658,53913.000000
1247.010039,54838.000000
1250.530005,55406.000000
1254.045554,56009.000000
1258.726085,56643.000000
1262.231332,57267.000000
1265.732163,58123.000000
1269.228578,58753.000000
1272.720577,59348.000000
1276.208161,60047.000000
1279.691329,60542.000000
1283.170082,61137.000000
1286.644418,61800.000000
1290.114340,62039.000000
1294.734032,62683.000000
1298.193650,62849.000000
1301.648852,63235.000000
1305.099639,63486.000000
1308.546010,63317.000000
1311.987965,63266.000000
1315.425504,63067.000000
1318.858628,62584.000000
1322.287336,61992.000000
1325.711628,61297.000000
1329.131505,60428.000000
1333.684472,59128.000000
1337.094045,57870.000000
1340.499203,56476.000000
1343.899945,55200.000000
1347.296272,53797.000000
1350.688183,52339.000000
1354.075678,50626.000000
1357.458757,49334.000000
1360.837421,48077.000000
1364.211669,47081.000000
1367.581501,46270.000000
1372.067742,45232.000000
1375.427272,44516.000000
1378.782385,43473.000000
1382.133083,42341.000000
1385.479365,40827.000000
1388.821231,39606.000000
1392.158682,38302.000000
1395.491717,37157.000000
1398.820337,35501.000000
1402.144540,34134.000000
1406.569943,32099.000000
1409.883843,30669.000000
1413.193328,29328.000000
1416.498397,28296.000000
1419.799051,27482.000000
1423.095289,26313.000000
1426.387111,25596.000000
1429.674517,24853.000000
1432.957508,24212.000000
1436.236083,23965.000000
1439.510242,23639.000000
1443.868919,23395.000000
1447.132775,23100.000000
1450.392216,22959.000000
1453.647240,22775.000000
1456.897849,22494.000000
1460.144043,22267.000000
1463.385821,22207.000000
1466.623183,21952.000000
1469.856129,21791.000000
1473.084660,21622.000000
1477.382498,21575.000000
1480.600726,21171.000000
1483.814538,21080.000000
1487.023934,21032.000000
1490.228914,20950.000000
1493.429479,20819.000000
1496.625628,20638.000000
1499.817361,20766.000000
1503.004679,20565.000000
1506.187581,20606.000000
1509.366067,20292.000000
1513.597180,20337.000000
1516.765363,20051.000000
1519.929131,19916.000000
1523.088482,19874.000000
1526.243418,19646.000000
1529.393939,19487.000000
1532.540044,19440.000000
1535.681733,19289.000000
1538.819006,18903.000000
1541.951864,18662.000000
1546.122138,18221.000000
1549.244693,18196.000000
1552.362831,17808.000000
1555.476554,17758.000000
1558.585862,17230.000000
1561.690753,16817.000000
1564.791230,16737.000000
1567.887290,16417.000000
1570.978935,16182.000000
1574.066163,16022.000000
1577.148977,15651.000000
1581.252526,15217.000000
1584.325036,15097.000000
1587.393130,14987.000000
1590.456809,14537.000000
1593.516072,14351.000000
1596.570919,14349.000000
1599.621351,13987.000000
1602.667367,13816.000000
1605.708967,13487.000000
1608.746152,13492.000000
1612.788862,13157.000000
1615.815744,13005.000000
1618.838209,12690.000000
1621.856260,12391.000000
1624.869894,12367.000000
1627.879113,12127.000000
1630.883915,11990.000000
1633.884303,11528.000000
1636.880274,11343.000000
1639.871830,11159.000000
1642.858971,10883.000000
1646.834956,10625.000000
1649.811793,10268.000000
1652.784214,10204.000000
1655.752220,9818.000000
1658.715810,9669.000000
1661.674984,9083.000000
1664.629742,9055.000000
1667.580085,8664.000000
1670.526013,8330.000000
1673.467524,8005.000000
1677.382671,7373.000000
1680.313879,6713.000000
1683.240672,6093.000000
1686.163049,5338.000000
1689.081010,4581.000000
1691.994556,3944.000000
1694.903686,3413.000000
1697.808400,2816.000000
1700.708699,2521.000000
