Wavelength (nm),Sample Signal (unitless)
901.663021,18779.000000
905.592173,20463.000000
909.516909,22210.000000
913.437229,24115.000000
917.353134,26510.000000
921.264622,29289.000000
925.171696,32597.000000
929.074353,36123.000000
932.972595,39808.000000
938.163382,44543.000000
942.051321,48274.000000
945.934844,51764.000000
949.813951,55115.000000
953.688643,58188.000000
957.558919,61320.000000
961.424779,63981.000000
965.286223,66475.000000
969.143252,68318.000000
972.995866,70105.000000
978.125814,71313.000000
981.968124,72417.000000
985.806019,72980.000000
989.639497,73635.000000
993.468560,73453.000000
997.293207,73240.000000
1001.113439,73255.000000
1004.929255,72897.000000
1008.740655,72846.000000
1012.547640,72619.000000
1016.350208,72611.000000
1021.413431,72690.000000
1025.205697,72853.000000
1028.993547,73137.000000
1032.776981,73376.000000
1036.556000,73756.000000
1040.330603,74416.000000
1044.100790,74749.000000
1047.866561,75438.000000
1051.627917,75741.000000
1055.384857,76253.000000
1060.387242,76662.000000
1064.133879,77208.000000
1067.876100,77573.000000
1071.613906,77888.000000
1075.347296,78302.000000
1079.076270,78679.000000
1082.800829,78917.000000
1086.520972,79191.000000
1090.236699,79369.000000
1093.948010,79610.000000
1097.654906,79823.000000
1102.590565,80061.000000
1106.287158,80288.000000
1109.979334,80207.000000
1113.667096,80275.000000
1117.350441,80354.000000
1121.029371,80511.000000
1124.703885,80353.000000
1128.373984,80349.000000
1132.039667,80287.000000
1135.700934,79791.000000
1140.575755,79486.000000
1144.226718,79211.000000
1147.873267,78650.000000
1151.515399,78190.000000
1155.153116,77687.000000
1158.786417,77226.000000
1162.415303,76903.000000
1166.039773,76759.000000
1169.659827,76836.000000
1173.275465,76605.000000
1176.886688,76753.000000
1181.694783,76849.000000
1185.295703,77393.000000
1188.892206,77844.000000
1192.484295,78512.000000
1196.071967,79127.000000
1199.655224,80085.000000
1203.234065,80820.000000
1206.808491,81824.000000
1210.378500,83027.000000
1213.944094,84380.000000
1218.691351,86203.000000
1222.246642,87879.000000
1225.797517,89534.000000
1229.343977,90860.000000
1232.886021,92516.000000
1236.423649,94173.000000
1239.956861,95513.000000
1243.485658,96705.000000
1247.010039,97984.000000
1250.530005,98865.000000
1254.045554,99867.000000
1258.726085,101088.000000
1262.231332,102169.000000
1265.732163,103323.000000
1269.228578,104077.000000
1272.720577,104964.000000
1276.208161,105759.000000
1279.691329,106802.000000
1283.170082,107692.000000
1286.644418,108447.000000
1290.114340,109122.000000
1294.734032,109683.000000
1298.193650,110324.000000
1301.648852,110617.000000
1305.099639,110778.000000
1308.546010,110854.000000
1311.987965,110646.000000
1315.425504,110454.000000
1318.858628,110076.000000
1322.287336,109321.000000
1325.711628,108416.000000
1329.131505,107637.000000
1333.684472,105771.000000
1337.094045,104712.000000
1340.499203,103124.000000
1343.899945,101639.000000
1347.296272,99683.000000
1350.688183,97840.000000
1354.075678,95834.000000
1357.458757,94037.000000
1360.837421,92326.000000
1364.211669,91018.000000
1367.581501,89772.000000
1372.067742,88162.000000
1375.427272,86625.000000
1378.782385,84782.000000
1382.133083,82767.000000
1385.479365,80510.000000
1388.821231,78139.000000
1392.158682,75836.000000
1395.491717,73422.000000
1398.820337,70907.000000
1402.144540,68142.000000
1406.569943,63524.000000
1409.883843,60163.000000
1413.193328,56449.000000
1416.498397,53027.000000
1419.799051,49973.000000
1423.095289,47112.000000
1426.387111,44785.000000
1429.674517,42737.000000
1432.957508,40983.000000
1436.236083,39466.000000
1439.510242,38562.000000
1443.868919,37522.000000
1447.132775,36724.000000
1450.392216,36150.000000
1453.647240,35965.000000
1456.897849,35385.000000
1460.144043,35112.000000
1463.385821,34960.000000
1466.623183,34875.000000
1469.856129,34531.000000
1473.084660,34549.000000
1477.382498,34181.000000
1480.600726,34363.000000
1483.814538,34210.000000
1487.023934,34024.000000
1490.228914,34081.000000
1493.429479,34123.000000
1496.625628,34377.000000
1499.817361,34198.000000
1503.004679,34477.000000
1506.187581,34165.000000
1509.366067,34397.000000
1513.597180,34461.000000
1516.765363,34333.000000
1519.929131,34246.000000
1523.088482,34363.000000
1526.243418,34049.000000
1529.393939,34006.000000
1532.540044,33714.000000
1535.681733,33377.000000
1538.819006,33054.000000
1541.951864,33024.000000
1546.122138,32331.000000
1549.244693,31937.000000
1552.362831,31478.000000
1555.476554,30960.000000
1558.585862,30282.000000
1561.690753,30054.000000
1564.791230,29579.000000
1567.887290,29157.000000
1570.978935,28632.000000
1574.066163,28263.000000
1577.148977,27895.000000
1581.252526,27412.000000
1584.325036,27211.000000
1587.393130,26847.000000
1590.456809,26527.000000
1593.516072,26278.000000
1596.570919,25946.000000
1599.621351,25623.000000
1602.667367,25429.000000
1605.708967,24991.000000
1608.746152,24856.000000
1612.788862,24594.000000
1615.815744,24124.000000
1618.838209,23997.000000
1621.856260,23540.000000
1624.869894,23314.000000
1627.879113,22947.000000
1630.883915,22501.000000
1633.884303,22049.000000
1636.880274,21911.000000
1639.871830,21525.000000
1642.858971,21055.000000
1646.834956,20517.000000
1649.811793,20061.000000
1652.784214,19827.000000
1655.752220,19327.000000
1658.715810,18921.000000
1661.674984,18310.000000
1664.629742,17748.000000
1667.580085,17108.000000
1670.526013,16200.000000
1673.467524,15224.000000
1677.382671,13904.000000
1680.313879,12494.000000
1683.240672,11151.000000
1686.163049,9508.000000
1689.081010,8269.000000
1691.994556,7085.000000
1694.903686,5851.000000
1697.808400,5028.000000
1700.708699,4146.000000
