Wavelength (nm),Absorbance (AU)
901.663021,0.946116
905.592173,0.947120
909.516909,0.946338
913.437229,0.949464
917.353134,0.951895
921.264622,0.953339
925.171696,0.958320
929.074353,0.956294
932.972595,0.953285
938.163382,0.949585
942.051321,0.945560
945.934844,0.946482
949.813951,0.943827
953.688643,0.943024
957.558919,0.942260
961.424779,0.942784
965.286223,0.944033
969.143252,0.945472
972.995866,0.948731
978.125814,0.952114
981.968124,0.955726
985.806019,0.958133
989.639497,0.962139
993.468560,0.961568
997.293207,0.963560
1001.113439,0.964127
1004.929255,0.961084
1008.740655,0.959337
1012.547640,0.959251
1016.350208,0.959216
1021.413431,0.956841
1025.205697,0.955757
1028.993547,0.955053
1032.776981,0.950991
1036.556000,0.950488
1040.330603,0.949168
1044.100790,0.948194
1047.866561,0.945447
1051.627917,0.944096
1055.384857,0.943166
1060.387242,0.941410
1064.133879,0.941428
1067.876100,0.939627
1071.613906,0.937800
1075.347296,0.937422
1079.076270,0.936477
1082.800829,0.936123
1086.520972,0.936098
1090.236699,0.934989
1093.948010,0.934365
1097.654906,0.934586
1102.590565,0.934099
1106.287158,0.934105
1109.979334,0.932830
1113.667096,0.934511
1117.350441,0.932910
1121.029371,0.935169
1124.703885,0.936858
1128.373984,0.937738
1132.039667,0.942355
1135.700934,0.944215
1140.575755,0.950830
1144.226718,0.955547
1147.873267,0.962969
1151.515399,0.968560
1155.153116,0.978616
1158.786417,0.986436
1162.415303,0.993268
1166.039773,1.001782
1169.659827,1.007464
1173.275465,1.015299
1176.886688,1.023580
1181.694783,1.035381
1185.295703,1.040443
1188.892206,1.046489
1192.484295,1.049199
1196.071967,1.050564
1199.655224,1.053041
1203.234065,1.054344
1206.808491,1.056382
1210.378500,1.056822
1213.944094,1.055401
1218.691351,1.054122
1222.246642,1.050723
1225.797517,1.052205
1229.343977,1.047185
1232.886021,1.042328
1236.423649,1.041790
1239.956861,1.041114
1243.485658,1.041086
1247.010039,1.040355
1250.530005,1.038943
1254.045554,1.037303
1258.726085,1.038527
1262.231332,1.038229
1265.732163,1.037352
1269.228578,1.035777
1272.720577,1.034552
1276.208161,1.033033
1279.691329,1.032364
1283.170082,1.031188
1286.644418,1.031437
1290.114340,1.030328
1294.734032,1.029946
1298.193650,1.026870
1301.648852,1.027433
1305.099639,1.027863
1308.546010,1.028348
1311.987965,1.029395
1315.425504,1.031255
1318.858628,1.035837
1322.287336,1.037243
1325.711628,1.042490
1329.131505,1.048159
1333.684472,1.057154
1337.094045,1.064394
1340.499203,1.074582
1343.899945,1.084042
1347.296272,1.096487
1350.688183,1.108645
1354.075678,1.119908
1357.458757,1.133143
1360.837421,1.143385
1364.211669,1.151456
1367.581501,1.159455
1372.067742,1.167170
1375.427272,1.174747
1378.782385,1.181355
1382.133083,1.191938
1385.479365,1.203903
1388.821231,1.213755
1392.158682,1.232498
1395.491717,1.252525
1398.820337,1.276978
1402.144540,1.303822
1406.569943,1.346418
1409.883843,1.385662
1413.193328,1.421404
1416.498397,1.455498
1419.799051,1.486972
1423.095289,1.516102
1426.387111,1.543252
1429.674517,1.561148
1432.957508,1.577034
1436.236083,1.587596
1439.510242,1.598050
1443.868919,1.607593
1447.132775,1.609177
1450.392216,1.615331
1453.647240,1.618702
1456.897849,1.622487
1460.144043,1.619649
1463.385821,1.622881
1466.623183,1.629374
1469.856129,1.626632
1473.084660,1.631384
1477.382498,1.628408
1480.600726,1.631337
1483.814538,1.629800
1487.023934,1.631547
1490.228914,1.629294
1493.429479,1.627506
1496.625628,1.625534
1499.817361,1.625249
1503.004679,1.628109
1506.187581,1.630617
1509.366067,1.626197
1513.597180,1.624192
1516.765363,1.622627
1519.929131,1.619544
1523.088482,1.619107
1526.243418,1.620437
1529.393939,1.623034
1532.540044,1.628882
1535.681733,1.627868
1538.819006,1.625777
1541.951864,1.622690
1546.122138,1.626387
1549.244693,1.625701
1552.362831,1.630675
1555.476554,1.626184
1558.585862,1.621514
1561.690753,1.628926
1564.791230,1.629185
1567.887290,1.629715
1570.978935,1.631584
1574.066163,1.626711
1577.148977,1.632748
1581.252526,1.633688
1584.325036,1.629341
1587.393130,1.630042
1590.456809,1.623928
1593.516072,1.627327
1596.570919,1.631320
1599.621351,1.622598
1602.667367,1.621205
1605.708967,1.617419
1608.746152,1.617261
1612.788862,1.614058
1615.815744,1.596826
1618.838209,1.610175
1621.856260,1.601413
1624.869894,1.606640
1627.879113,1.600087
1630.883915,1.589447
1633.884303,1.587815
1636.880274,1.592613
1639.871830,1.582328
1642.858971,1.574055
1646.834956,1.565853
1649.811793,1.568732
1652.784214,1.559770
1655.752220,1.549515
1658.715810,1.539032
1661.674984,1.524664
1664.629742,1.500353
1667.580085,1.468227
1670.526013,1.431453
1673.467524,1.386096
1677.382671,1.345248
1680.313879,1.302113
1683.240672,1.296086
1686.163049,1.273332
1689.081010,1.268847
1691.994556,1.283191
1694.903686,1.292952
1697.808400,1.273628
1700.708699,1.261743
