Wavelength (nm),Reflectance (AU)
901.663021,0.106546
905.592173,0.107965
909.516909,0.108389
913.437229,0.108655
917.353134,0.108833
921.264622,0.107865
925.171696,0.107899
929.074353,0.107383
932.972595,0.107215
938.163382,0.107149
942.051321,0.107402
945.934844,0.106466
949.813951,0.106603
953.688643,0.105845
957.558919,0.105343
961.424779,0.104412
965.286223,0.103409
969.143252,0.102491
972.995866,0.101605
978.125814,0.099727
981.968124,0.098317
985.806019,0.097669
989.639497,0.096753
993.468560,0.096212
997.293207,0.096164
1001.113439,0.096241
1004.929255,0.095980
1008.740655,0.096362
1012.547640,0.096498
1016.350208,0.096940
1021.413431,0.097761
1025.205697,0.098341
1028.993547,0.098161
1032.776981,0.099117
1036.556000,0.099377
1040.330603,0.100007
1044.100790,0.100406
1047.866561,0.100921
1051.627917,0.101036
1055.384857,0.101616
1060.387242,0.102264
1064.133879,0.102099
1067.876100,0.102652
1071.613906,0.102724
1075.347296,0.102704
1079.076270,0.103146
1082.800829,0.103294
1086.520972,0.103234
1090.236699,0.103644
1093.948010,0.103857
1097.654906,0.103656
1102.590565,0.103393
1106.287158,0.104041
1109.979334,0.103986
1113.667096,0.103832
1117.350441,0.103826
1121.029371,0.103213
1124.703885,0.103070
1128.373984,0.102182
1132.039667,0.101710
1135.700934,0.100627
1140.575755,0.099166
1144.226718,0.097336
1147.873267,0.095607
1151.515399,0.093676
1155.153116,0.092070
1158.786417,0.089400
1162.415303,0.087414
1166.039773,0.085633
1169.659827,0.084117
1173.275465,0.082577
1176.886688,0.081065
1181.694783,0.079237
1185.295703,0.078134
1188.892206,0.076592
1192.484295,0.076372
1196.071967,0.075476
1199.655224,0.075125
1203.234065,0.074381
1206.808491,0.073877
1210.378500,0.074216
1213.944094,0.074024
1218.691351,0.074572
1222.246642,0.075138
1225.797517,0.075754
1229.343977,0.076062
1232.886021,0.076614
1236.423649,0.077306
1239.956861,0.077487
1243.485658,0.077674
1247.010039,0.077945
1250.530005,0.077931
1254.045554,0.078258
1258.726085,0.078121
1262.231332,0.078311
1265.732163,0.078359
1269.228578,0.078576
1272.720577,0.078707
1276.208161,0.079051
1279.691329,0.079302
1283.170082,0.079551
1286.644418,0.079917
1290.114340,0.080151
1294.734032,0.080250
1298.193650,0.080577
1301.648852,0.080519
1305.099639,0.080395
1308.546010,0.080397
1311.987965,0.079844
1315.425504,0.079481
1318.858628,0.078800
1322.287336,0.077981
1325.711628,0.077099
1329.131505,0.075709
1333.684472,0.073808
1337.094045,0.072141
1340.499203,0.070395
1343.899945,0.068857
1347.296272,0.066899
1350.688183,0.065113
1354.075678,0.063219
1357.458757,0.061398
1360.837421,0.059797
1364.211669,0.058307
1367.581501,0.057312
1372.067742,0.055945
1375.427272,0.054856
1378.782385,0.054154
1382.133083,0.053030
1385.479365,0.051572
1388.821231,0.049992
1392.158682,0.047793
1395.491717,0.045612
1398.820337,0.042847
1402.144540,0.040259
1406.569943,0.037098
1409.883843,0.034603
1413.193328,0.032217
1416.498397,0.030374
1419.799051,0.028807
1423.095289,0.027516
1426.387111,0.026248
1429.674517,0.025243
1432.957508,0.024787
1436.236083,0.024259
1439.510242,0.023788
1443.868919,0.023571
1447.132775,0.023249
1450.392216,0.023190
1453.647240,0.022744
1456.897849,0.022842
1460.144043,0.022707
1463.385821,0.022526
1466.623183,0.022226
1469.856129,0.022405
1473.084660,0.022297
1477.382498,0.022043
1480.600726,0.022184
1483.814538,0.022287
1487.023934,0.022207
1490.228914,0.022188
1493.429479,0.022248
1496.625628,0.022253
1499.817361,0.022298
1503.004679,0.022154
1506.187581,0.022505
1509.366067,0.022496
1513.597180,0.022421
1516.765363,0.022613
1519.929131,0.022756
1523.088482,0.022456
1526.243418,0.022624
1529.393939,0.022780
1532.540044,0.022626
1535.681733,0.022607
1538.819006,0.022483
1541.951864,0.022676
1546.122138,0.022919
1549.244693,0.022749
1552.362831,0.022702
1555.476554,0.022587
1558.585862,0.022996
1561.690753,0.022923
1564.791230,0.022680
1567.887290,0.022726
1570.978935,0.022510
1574.066163,0.022927
1577.148977,0.022949
1581.252526,0.022695
1584.325036,0.022670
1587.393130,0.022858
1590.456809,0.022967
1593.516072,0.023027
1596.570919,0.022994
1599.621351,0.023201
1602.667367,0.023507
1605.708967,0.023554
1608.746152,0.023529
1612.788862,0.023401
1615.815744,0.023699
1618.838209,0.023914
1621.856260,0.024313
1624.869894,0.024294
1627.879113,0.024712
1630.883915,0.024824
1633.884303,0.024780
1636.880274,0.024833
1639.871830,0.025444
1642.858971,0.025214
1646.834956,0.025674
1649.811793,0.025646
1652.784214,0.025915
1655.752220,0.026454
1658.715810,0.026574
1661.674984,0.026532
1664.629742,0.027043
1667.580085,0.026948
1670.526013,0.027900
1673.467524,0.027837
1677.382671,0.028550
1680.313879,0.028278
1683.240672,0.029476
1686.163049,0.030169
1689.081010,0.028145
1691.994556,0.030953
1694.903686,0.028008
1697.808400,0.028331
1700.708699,0.029791
