Wavelength (nm),Absorbance (AU)
901.663021,0.734716
905.592173,0.735704
909.516909,0.730940
913.437229,0.736595
917.353134,0.735386
921.264622,0.736909
925.171696,0.735526
929.074353,0.733635
932.972595,0.731385
938.163382,0.727183
942.051321,0.724684
945.934844,0.722090
949.813951,0.720264
953.688643,0.718214
957.558919,0.717248
961.424779,0.715822
965.286223,0.715299
969.143252,0.715830
972.995866,0.717131
978.125814,0.720023
981.968124,0.719931
985.806019,0.721995
989.639497,0.722683
993.468560,0.724704
997.293207,0.723515
1001.113439,0.721722
1004.929255,0.720769
1008.740655,0.719056
1012.547640,0.717902
1016.350208,0.716555
1021.413431,0.715033
1025.205697,0.712477
1028.993547,0.710095
1032.776981,0.709819
1036.556000,0.707361
1040.330603,0.706434
1044.100790,0.704660
1047.866561,0.703759
1051.627917,0.703477
1055.384857,0.701638
1060.387242,0.700713
1064.133879,0.699965
1067.876100,0.698831
1071.613906,0.698233
1075.347296,0.697683
1079.076270,0.698061
1082.800829,0.698780
1086.520972,0.697688
1090.236699,0.697141
1093.948010,0.697458
1097.654906,0.697630
1102.590565,0.698118
1106.287158,0.697959
1109.979334,0.699195
1113.667096,0.699030
1117.350441,0.700398
1121.029371,0.700910
1124.703885,0.702797
1128.373984,0.704061
1132.039667,0.707697
1135.700934,0.711248
1140.575755,0.716242
1144.226718,0.721556
1147.873267,0.726477
1151.515399,0.732492
1155.153116,0.739848
1158.786417,0.745567
1162.415303,0.752695
1166.039773,0.758131
1169.659827,0.763366
1173.275465,0.768834
1176.886688,0.774659
1181.694783,0.781064
1185.295703,0.786345
1188.892206,0.790017
1192.484295,0.794322
1196.071967,0.797261
1199.655224,0.799158
1203.234065,0.800010
1206.808491,0.802397
1210.378500,0.801176
1213.944094,0.802198
1218.691351,0.799330
1222.246642,0.797012
1225.797517,0.794748
1229.343977,0.792374
1232.886021,0.790822
1236.423649,0.788718
1239.956861,0.787624
1243.485658,0.786551
1247.010039,0.785862
1250.530005,0.785575
1254.045554,0.785334
1258.726085,0.784543
1262.231332,0.784396
1265.732163,0.784300
1269.228578,0.784002
1272.720577,0.783132
1276.208161,0.782239
1279.691329,0.780688
1283.170082,0.780229
1286.644418,0.779150
1290.114340,0.778760
1294.734032,0.778406
1298.193650,0.777084
1301.648852,0.777892
1305.099639,0.777714
1308.546010,0.778704
1311.987965,0.779625
1315.425504,0.781648
1318.858628,0.783722
1322.287336,0.786587
1325.711628,0.790820
1329.131505,0.794311
1333.684472,0.801626
1337.094045,0.808014
1340.499203,0.814611
1343.899945,0.823036
1347.296272,0.830929
1350.688183,0.839765
1354.075678,0.849036
1357.458757,0.857571
1360.837421,0.866803
1364.211669,0.873020
1367.581501,0.880117
1372.067742,0.886680
1375.427272,0.891675
1378.782385,0.898362
1382.133083,0.905089
1385.479365,0.912915
1388.821231,0.924294
1392.158682,0.938670
1395.491717,0.954233
1398.820337,0.973150
1402.144540,0.996124
1406.569943,1.030284
1409.883843,1.058723
1413.193328,1.089615
1416.498397,1.123576
1419.799051,1.156267
1423.095289,1.186602
1426.387111,1.213708
1429.674517,1.238313
1432.957508,1.259769
1436.236083,1.278684
1439.510242,1.294664
1443.868919,1.312018
1447.132775,1.322009
1450.392216,1.330824
1453.647240,1.337522
1456.897849,1.345667
1460.144043,1.351728
1463.385821,1.353544
1466.623183,1.359239
1469.856129,1.360968
1473.084660,1.361495
1477.382498,1.367479
1480.600726,1.365548
1483.814538,1.366289
1487.023934,1.368084
1490.228914,1.364501
1493.429479,1.361554
1496.625628,1.359643
1499.817361,1.355943
1503.004679,1.352593
1506.187581,1.350439
1509.366067,1.347694
1513.597180,1.345162
1516.765363,1.340764
1519.929131,1.337863
1523.088482,1.335858
1526.243418,1.334645
1529.393939,1.333031
1532.540044,1.328854
1535.681733,1.329504
1538.819006,1.326034
1541.951864,1.327983
1546.122138,1.328495
1549.244693,1.329989
1552.362831,1.325996
1555.476554,1.328529
1558.585862,1.330177
1561.690753,1.329085
1564.791230,1.330150
1567.887290,1.329534
1570.978935,1.328647
1574.066163,1.331001
1577.148977,1.329976
1581.252526,1.324830
1584.325036,1.327741
1587.393130,1.319742
1590.456809,1.318415
1593.516072,1.314147
1596.570919,1.310244
1599.621351,1.305228
1602.667367,1.295200
1605.708967,1.291926
1608.746152,1.283475
1612.788862,1.279272
1615.815744,1.273289
1618.838209,1.268596
1621.856260,1.259041
1624.869894,1.259384
1627.879113,1.256051
1630.883915,1.244220
1633.884303,1.243619
1636.880274,1.234088
1639.871830,1.229380
1642.858971,1.227521
1646.834956,1.215786
1649.811793,1.211587
1652.784214,1.203297
1655.752220,1.195068
1658.715810,1.185727
1661.674984,1.165715
1664.629742,1.151367
1667.580085,1.121073
1670.526013,1.095301
1673.467524,1.052175
1677.382671,1.018088
1680.313879,0.996425
1683.240672,0.995486
1686.163049,0.989412
1689.081010,0.978737
1691.994556,0.990206
1694.903686,0.995163
1697.808400,1.014049
1700.708699,1.010119
