Wavelength (nm),Sample Signal (unitless)
901.663021,13477.000000
905.592173,14888.000000
909.516909,16106.000000
913.437229,17300.000000
917.353134,19171.000000
921.264622,20954.000000
925.171696,23360.000000
929.074353,25974.000000
932.972595,28558.000000
938.163382,31832.000000
942.051321,34298.000000
945.934844,36573.000000
949.813951,39126.000000
953.688643,41219.000000
957.558919,43322.000000
961.424779,45220.000000
965.286223,46728.000000
969.143252,48146.000000
972.995866,48948.000000
978.125814,50129.000000
981.968124,50638.000000
985.806019,51289.000000
989.639497,51459.000000
993.468560,51607.000000
997.293207,51316.000000
1001.113439,51239.000000
1004.929255,51160.000000
1008.740655,51009.000000
1012.547640,50928.000000
1016.350208,51184.000000
1021.413431,51277.000000
1025.205697,51496.000000
1028.993547,51629.000000
1032.776981,51940.000000
1036.556000,52314.000000
1040.330603,52889.000000
1044.100790,53523.000000
1047.866561,54019.000000
1051.627917,54406.000000
1055.384857,54789.000000
1060.387242,55423.000000
1064.133879,55919.000000
1067.876100,56282.000000
1071.613906,56688.000000
1075.347296,57159.000000
1079.076270,57474.000000
1082.800829,57655.000000
1086.520972,58029.000000
1090.236699,58317.000000
1093.948010,58799.000000
1097.654906,59026.000000
1102.590565,59309.000000
1106.287158,59383.000000
1109.979334,59704.000000
1113.667096,59873.000000
1117.350441,59744.000000
1121.029371,59829.000000
1124.703885,59791.000000
1128.373984,59605.000000
1132.039667,59507.000000
1135.700934,59019.000000
1140.575755,58565.000000
1144.226718,58020.000000
1147.873267,57351.000000
1151.515399,56573.000000
1155.153116,55940.000000
1158.786417,55483.000000
1162.415303,54753.000000
1166.039773,54554.000000
1169.659827,54183.000000
1173.275465,53908.000000
1176.886688,53759.000000
1181.694783,53450.000000
1185.295703,53296.000000
1188.892206,53495.000000
1192.484295,53829.000000
1196.071967,54172.000000
1199.655224,54876.000000
1203.234065,55440.000000
1206.808491,56168.000000
1210.378500,57034.000000
1213.944094,57926.000000
1218.691351,59323.000000
1222.246642,60620.000000
1225.797517,61868.000000
1229.343977,62938.000000
1232.886021,64333.000000
1236.423649,65383.000000
1239.956861,66470.000000
1243.485658,67455.000000
1247.010039,68436.000000
1250.530005,69135.000000
1254.045554,69979.000000
1258.726085,71065.000000
1262.231332,71982.000000
1265.732163,72664.000000
1269.228578,73485.000000
1272.720577,74578.000000
1276.208161,75118.000000
1279.691329,75834.000000
1283.170082,76785.000000
1286.644418,77359.000000
1290.114340,78006.000000
1294.734032,78751.000000
1298.193650,79204.000000
1301.648852,79233.000000
1305.099639,79447.000000
1308.546010,79404.000000
1311.987965,79005.000000
1315.425504,78670.000000
1318.858628,78248.000000
1322.287336,77559.000000
1325.711628,76815.000000
1329.131505,75552.000000
1333.684472,74086.000000
1337.094045,72485.000000
1340.499203,71060.000000
1343.899945,69311.000000
1347.296272,67319.000000
1350.688183,65600.000000
1354.075678,63494.000000
1357.458757,61752.000000
1360.837421,60094.000000
1364.211669,58918.000000
1367.581501,57711.000000
1372.067742,56389.000000
1375.427272,55009.000000
1378.782385,53551.000000
1382.133083,51741.000000
1385.479365,49817.000000
1388.821231,47621.000000
1392.158682,45322.000000
1395.491717,42669.000000
1398.820337,40055.000000
1402.144540,37197.000000
1406.569943,33266.000000
1409.883843,30452.000000
1413.193328,27791.000000
1416.498397,25425.000000
1419.799051,23431.000000
1423.095289,21759.000000
1426.387111,20683.000000
1429.674517,19650.000000
1432.957508,18799.000000
1436.236083,18224.000000
1439.510242,17759.000000
1443.868919,17187.000000
1447.132775,17114.000000
1450.392216,16968.000000
1453.647240,16691.000000
1456.897849,16535.000000
1460.144043,16423.000000
1463.385821,16286.000000
1466.623183,16009.000000
1469.856129,16085.000000
1473.084660,15966.000000
1477.382498,15909.000000
1480.600726,15741.000000
1483.814538,15749.000000
1487.023934,15790.000000
1490.228914,15668.000000
1493.429479,15670.000000
1496.625628,15825.000000
1499.817361,15608.000000
1503.004679,15846.000000
1506.187581,15705.000000
1509.366067,15664.000000
1513.597180,15573.000000
1516.765363,15588.000000
1519.929131,15623.000000
1523.088482,15577.000000
1526.243418,15404.000000
1529.393939,15292.000000
1532.540044,15241.000000
1535.681733,15238.000000
1538.819006,15149.000000
1541.951864,14898.000000
1546.122138,14576.000000
1549.244693,14361.000000
1552.362831,14080.000000
1555.476554,13922.000000
1558.585862,13854.000000
1561.690753,13635.000000
1564.791230,13401.000000
1567.887290,13133.000000
1570.978935,12862.000000
1574.066163,12615.000000
1577.148977,12394.000000
1581.252526,12383.000000
1584.325036,12024.000000
1587.393130,12043.000000
1590.456809,12026.000000
1593.516072,11579.000000
1596.570919,11636.000000
1599.621351,11445.000000
1602.667367,11463.000000
1605.708967,11381.000000
1608.746152,11232.000000
1612.788862,11033.000000
1615.815744,10920.000000
1618.838209,10879.000000
1621.856260,10518.000000
1624.869894,10472.000000
1627.879113,10487.000000
1630.883915,10071.000000
1633.884303,10132.000000
1636.880274,9826.000000
1639.871830,9729.000000
1642.858971,9371.000000
1646.834956,9271.000000
1649.811793,9296.000000
1652.784214,9121.000000
1655.752220,8836.000000
1658.715810,8756.000000
1661.674984,8440.000000
1664.629742,8188.000000
1667.580085,7827.000000
1670.526013,7736.000000
1673.467524,7036.000000
1677.382671,6438.000000
1680.313879,5692.000000
1683.240672,5039.000000
1686.163049,4473.000000
1689.081010,3869.000000
1691.994556,3225.000000
1694.903686,2827.000000
1697.808400,2295.000000
1700.708699,1868.000000
