Wavelength (nm),Reflectance (AU)
901.663021,0.160498
905.592173,0.160875
909.516909,0.159298
913.437229,0.159805
917.353134,0.159663
921.264622,0.157753
925.171696,0.159488
929.074353,0.158162
932.972595,0.159999
938.163382,0.160396
942.051321,0.161430
945.934844,0.160728
949.813951,0.161836
953.688643,0.161494
957.558919,0.161860
961.424779,0.161736
965.286223,0.161176
969.143252,0.160119
972.995866,0.159254
978.125814,0.158386
981.968124,0.157740
985.806019,0.156941
989.639497,0.156032
993.468560,0.155488
997.293207,0.155110
1001.113439,0.155534
1004.929255,0.155761
1008.740655,0.155868
1012.547640,0.156171
1016.350208,0.156575
1021.413431,0.156621
1025.205697,0.157272
1028.993547,0.157742
1032.776981,0.157889
1036.556000,0.158941
1040.330603,0.159020
1044.100790,0.158920
1047.866561,0.159728
1051.627917,0.160006
1055.384857,0.160248
1060.387242,0.160839
1064.133879,0.161239
1067.876100,0.161614
1071.613906,0.161501
1075.347296,0.161709
1079.076270,0.162196
1082.800829,0.162183
1086.520972,0.162401
1090.236699,0.162184
1093.948010,0.162422
1097.654906,0.162515
1102.590565,0.162412
1106.287158,0.162411
1109.979334,0.162871
1113.667096,0.162984
1117.350441,0.162578
1121.029371,0.162509
1124.703885,0.161472
1128.373984,0.161170
1132.039667,0.160033
1135.700934,0.159246
1140.575755,0.157490
1144.226718,0.155629
1147.873267,0.153527
1151.515399,0.151131
1155.153116,0.149243
1158.786417,0.146419
1162.415303,0.144510
1166.039773,0.142191
1169.659827,0.140742
1173.275465,0.138543
1176.886688,0.136350
1181.694783,0.133502
1185.295703,0.131319
1188.892206,0.130209
1192.484295,0.128716
1196.071967,0.127987
1199.655224,0.127476
1203.234065,0.126822
1206.808491,0.126408
1210.378500,0.126192
1213.944094,0.126298
1218.691351,0.126274
1222.246642,0.127185
1225.797517,0.127731
1229.343977,0.128416
1232.886021,0.129270
1236.423649,0.129978
1239.956861,0.130345
1243.485658,0.130560
1247.010039,0.130589
1250.530005,0.130457
1254.045554,0.130310
1258.726085,0.130614
1262.231332,0.130343
1265.732163,0.130685
1269.228578,0.130751
1272.720577,0.131057
1276.208161,0.131089
1279.691329,0.131581
1283.170082,0.131624
1286.644418,0.131791
1290.114340,0.132045
1294.734032,0.131858
1298.193650,0.132024
1301.648852,0.132025
1305.099639,0.131849
1308.546010,0.131994
1311.987965,0.131517
1315.425504,0.131273
1318.858628,0.130287
1322.287336,0.129470
1325.711628,0.128114
1329.131505,0.126404
1333.684472,0.124202
1337.094045,0.122061
1340.499203,0.119783
1343.899945,0.117476
1347.296272,0.114914
1350.688183,0.112297
1354.075678,0.109571
1357.458757,0.107136
1360.837421,0.104553
1364.211669,0.102694
1367.581501,0.100917
1372.067742,0.099214
1375.427272,0.097257
1378.782385,0.095563
1382.133083,0.093886
1385.479365,0.091523
1388.821231,0.088813
1392.158682,0.085180
1395.491717,0.081541
1398.820337,0.077511
1402.144540,0.072735
1406.569943,0.065613
1409.883843,0.059804
1413.193328,0.054255
1416.498397,0.049040
1419.799051,0.044316
1423.095289,0.040279
1426.387111,0.037547
1429.674517,0.034854
1432.957508,0.032551
1436.236083,0.030814
1439.510242,0.029399
1443.868919,0.028399
1447.132775,0.027655
1450.392216,0.026767
1453.647240,0.026257
1456.897849,0.026108
1460.144043,0.025522
1463.385821,0.025256
1466.623183,0.024815
1469.856129,0.024563
1473.084660,0.024465
1477.382498,0.024689
1480.600726,0.024180
1483.814538,0.024299
1487.023934,0.024304
1490.228914,0.024411
1493.429479,0.024614
1496.625628,0.024952
1499.817361,0.025276
1503.004679,0.025290
1506.187581,0.025589
1509.366067,0.025667
1513.597180,0.025659
1516.765363,0.025889
1519.929131,0.026063
1523.088482,0.026325
1526.243418,0.026357
1529.393939,0.026728
1532.540044,0.026280
1535.681733,0.026683
1538.819006,0.026631
1541.951864,0.026734
1546.122138,0.026863
1549.244693,0.027217
1552.362831,0.027062
1555.476554,0.026677
1558.585862,0.027001
1561.690753,0.026753
1564.791230,0.026852
1567.887290,0.026805
1570.978935,0.026753
1574.066163,0.026767
1577.148977,0.026774
1581.252526,0.027042
1584.325036,0.027313
1587.393130,0.027739
1590.456809,0.027543
1593.516072,0.027866
1596.570919,0.028898
1599.621351,0.029002
1602.667367,0.029058
1605.708967,0.029580
1608.746152,0.030154
1612.788862,0.030795
1615.815744,0.031104
1618.838209,0.031901
1621.856260,0.032416
1624.869894,0.033203
1627.879113,0.033821
1630.883915,0.034136
1633.884303,0.034736
1636.880274,0.035029
1639.871830,0.035323
1642.858971,0.036515
1646.834956,0.036903
1649.811793,0.037886
1652.784214,0.038215
1655.752220,0.039845
1658.715810,0.040394
1661.674984,0.041928
1664.629742,0.044991
1667.580085,0.046872
1670.526013,0.050575
1673.467524,0.054956
1677.382671,0.058183
1680.313879,0.061377
1683.240672,0.062467
1686.163049,0.066299
1689.081010,0.063426
1691.994556,0.062757
1694.903686,0.062670
1697.808400,0.061510
1700.708699,0.061010
