Wavelength (nm),Sample Signal (unitless)
901.663021,12889.000000
905.592173,14167.000000
909.516909,14994.000000
913.437229,16512.000000
917.353134,17903.000000
921.264622,19804.000000
925.171696,21844.000000
929.074353,24177.000000
932.972595,26153.000000
938.163382,29253.000000
942.051321,31479.000000
945.934844,33409.000000
949.813951,35437.000000
953.688643,37374.000000
957.558919,39069.000000
961.424779,40703.000000
965.286223,41770.000000
969.143252,42851.000000
972.995866,43531.000000
978.125814,44325.000000
981.968124,44746.000000
985.806019,45359.000000
989.639497,45579.000000
993.468560,45382.000000
997.293207,44953.000000
1001.113439,44742.000000
1004.929255,44567.000000
1008.740655,44407.000000
1012.547640,44278.000000
1016.350208,44374.000000
1021.413431,44377.000000
1025.205697,44394.000000
1028.993547,44692.000000
1032.776981,44966.000000
1036.556000,45370.000000
1040.330603,45784.000000
1044.100790,46040.000000
1047.866561,46480.000000
1051.627917,46920.000000
1055.384857,47342.000000
1060.387242,48118.000000
1064.133879,48433.000000
1067.876100,48876.000000
1071.613906,49405.000000
1075.347296,49597.000000
1079.076270,50008.000000
1082.800829,50130.000000
1086.520972,50756.000000
1090.236699,51064.000000
1093.948010,51457.000000
1097.654906,51719.000000
1102.590565,52198.000000
1106.287158,52183.000000
1109.979334,52455.000000
1113.667096,52633.000000
1117.350441,52664.000000
1121.029371,52611.000000
1124.703885,52752.000000
1128.373984,52858.000000
1132.039667,52808.000000
1135.700934,52649.000000
1140.575755,52409.000000
1144.226718,51836.000000
1147.873267,51612.000000
1151.515399,50917.000000
1155.153116,50428.000000
1158.786417,50084.000000
1162.415303,49933.000000
1166.039773,49648.000000
1169.659827,49706.000000
1173.275465,49447.000000
1176.886688,49390.000000
1181.694783,49213.000000
1185.295703,49496.000000
1188.892206,49501.000000
1192.484295,49809.000000
1196.071967,50252.000000
1199.655224,50817.000000
1203.234065,51258.000000
1206.808491,52303.000000
1210.378500,53046.000000
1213.944094,53934.000000
1218.691351,55055.000000
1222.246642,56122.000000
1225.797517,56995.000000
1229.343977,57949.000000
1232.886021,58930.000000
1236.423649,59915.000000
1239.956861,60743.000000
1243.485658,61795.000000
1247.010039,62459.000000
1250.530005,63391.000000
1254.045554,64058.000000
1258.726085,64702.000000
1262.231332,65376.000000
1265.732163,65828.000000
1269.228578,66442.000000
1272.720577,66857.000000
1276.208161,67394.000000
1279.691329,68246.000000
1283.170082,68905.000000
1286.644418,69664.000000
1290.114340,69926.000000
1294.734032,70731.000000
1298.193650,70984.000000
1301.648852,71309.000000
1305.099639,71376.000000
1308.546010,71249.000000
1311.987965,71238.000000
1315.425504,70769.000000
1318.858628,70319.000000
1322.287336,69572.000000
1325.711628,68716.000000
1329.131505,68028.000000
1333.684472,67184.000000
1337.094045,65938.000000
1340.499203,64740.000000
1343.899945,63393.000000
1347.296272,62062.000000
1350.688183,60788.000000
1354.075678,59025.000000
1357.458757,57657.000000
1360.837421,56250.000000
1364.211669,55050.000000
1367.581501,54241.000000
1372.067742,52852.000000
1375.427272,51902.000000
1378.782385,50611.000000
1382.133083,49184.000000
1385.479365,47686.000000
1388.821231,46172.000000
1392.158682,44592.000000
1395.491717,42887.000000
1398.820337,40978.000000
1402.144540,38991.000000
1406.569943,36191.000000
1409.883843,34130.000000
1413.193328,32306.000000
1416.498397,30926.000000
1419.799051,29528.000000
1423.095289,28565.000000
1426.387111,27495.000000
1429.674517,26939.000000
1432.957508,26526.000000
1436.236083,26291.000000
1439.510242,26102.000000
1443.868919,25721.000000
1447.132775,25583.000000
1450.392216,25914.000000
1453.647240,25558.000000
1456.897849,25748.000000
1460.144043,25656.000000
1463.385821,25437.000000
1466.623183,25380.000000
1469.856129,25168.000000
1473.084660,25007.000000
1477.382498,25026.000000
1480.600726,24729.000000
1483.814538,24340.000000
1487.023934,24392.000000
1490.228914,24014.000000
1493.429479,23867.000000
1496.625628,23819.000000
1499.817361,23693.000000
1503.004679,23627.000000
1506.187581,23428.000000
1509.366067,23257.000000
1513.597180,23215.000000
1516.765363,23005.000000
1519.929131,22794.000000
1523.088482,22689.000000
1526.243418,22326.000000
1529.393939,22377.000000
1532.540044,22205.000000
1535.681733,21885.000000
1538.819006,21642.000000
1541.951864,21175.000000
1546.122138,20708.000000
1549.244693,20400.000000
1552.362831,20050.000000
1555.476554,19687.000000
1558.585862,19325.000000
1561.690753,18871.000000
1564.791230,18475.000000
1567.887290,18335.000000
1570.978935,17803.000000
1574.066163,17575.000000
1577.148977,17250.000000
1581.252526,16869.000000
1584.325036,16671.000000
1587.393130,16094.000000
1590.456809,16039.000000
1593.516072,15744.000000
1596.570919,15386.000000
1599.621351,15174.000000
1602.667367,14930.000000
1605.708967,14689.000000
1608.746152,14148.000000
1612.788862,14206.000000
1615.815744,13584.000000
1618.838209,13381.000000
1621.856260,13134.000000
1624.869894,12690.000000
1627.879113,12476.000000
1630.883915,12212.000000
1633.884303,11819.000000
1636.880274,11701.000000
1639.871830,11545.000000
1642.858971,11144.000000
1646.834956,10928.000000
1649.811793,10671.000000
1652.784214,10455.000000
1655.752220,10158.000000
1658.715810,9784.000000
1661.674984,9480.000000
1664.629742,9354.000000
1667.580085,8951.000000
1670.526013,8509.000000
1673.467524,7982.000000
1677.382671,7232.000000
1680.313879,6512.000000
1683.240672,5768.000000
1686.163049,5071.000000
1689.081010,4331.000000
1691.994556,3607.000000
1694.903686,3242.000000
1697.808400,2826.000000
1700.708699,2242.000000
